year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,temp.increase_bau,capital.stock_bau,population,population.millions,gross.output_bau,kaya.emissions_bau,total.emissions_bau,temp.increase_additional.ton.carbon,capital.stock_additional.ton.carbon,gross.output_additional.ton.carbon,kaya.emissions_additional.ton.carbon,total.emissions_additional.ton.carbon,damages_additional.ton.carbon,land.use.emissions_additional.ton.carbon,net.output_additional.ton.carbon,damages_bau_dollars,damages_additional.ton.carbon_dollars,marginal.damages_additional.ton.carbon_dollars,marginal.damages_additional.ton.CO2_dollars,discount.factor_0.03discount.rate,discount.factor_0.025discount.rate,discount.factor_0.05discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.03discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.03discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.025discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.025discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.05discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.05discount.rate
2232,0.158394757286065,0,0,0,2963.32505862133,1460.10235329312,1460.10235329312,0,2963.32505861466,1460.10235329213,1460.10235329213,0.0717416736173023,1460.10235329312,73359.5695152033,0.00361863918808084,5.57689987324464e-06,1454.81062685426,75688.7759082151,0.0317505460896843,0.00316949563211286,3.88397866087936e-05,1455.41785519809,75720.3679032097,0.0321811919509315,0.00302698572640271,0.000120873851478778,1455.50615611562,75724.9618951946,0.0322438148918136,0.00295706683007733,0.000270495984884692,1455.38978123159,75718.9073116249,0.032161281916092,1.09827731593328,1.02786115017429,1.00448755200562,0.99281868604449,4.89018314644426,2963.32505862133,14992345632.89,14992.34563289,1460.10235329312,17158.2748541664,17158.2748541664,4.89018314644503,2963.32505862133,1460.10235329312,17158.2748541664,17158.2748541664,0.0717416736173252,0,1460.10235329312,104750186477810,104750186477843,33.375,9.10227272727273,0.00141298032786612,0.00416199815185699,1.97685860046366e-05,0.0471582184425317,0.0128613323025086,0.138906688318227,0.0378836422686073,0.000659776557904746,0.000179939061246749
2233,0.159262590586833,0,0,0,2988.21507048368,1471.78801515923,1471.78801515923,0,2988.21507047746,1471.78801515832,1471.78801515832,0.0721413492954618,1471.78801515923,73935.6255622816,0.00360756871973836,5.51306026416045e-06,1466.47032469763,76295.585307269,0.0319191151361722,0.00315994468093931,3.83951817476029e-05,1467.08073688092,76327.3430278436,0.0323486471829104,0.00301791673809253,0.000119490190376322,1467.17041724323,76332.008799539,0.0324117530491271,0.00294823402872922,0.000267399576785862,1467.05528415749,76326.0188070945,0.0323307367271725,1.09659605442453,1.02631130445223,1.00298167781413,0.991334795234724,4.90378592842516,2988.21507048368,14992307204.3747,14992.3072043747,1471.78801515923,17118.7759409992,17118.7759409992,4.90378592842593,2988.21507048368,1471.78801515923,17118.7759409992,17118.7759409992,0.0721413492954846,0,1471.78801515923,106176773290477,106176773290510,33.546875,9.14914772727273,0.00137182556103507,0.00406048600181169,1.88272247663206e-05,0.0460204606178482,0.0125510347139586,0.136216616342027,0.0371499862750982,0.00063159455583266,0.000172253060681634
2234,0.160130408666877,0,0,0,3013.18692677035,1483.50423916705,1483.50423916705,0,3013.18692676455,1483.5042391662,1483.5042391662,0.0725397019384118,1483.50423916706,74513.0536917096,0.00359657127517853,5.44997237895461e-06,1478.16062537673,76903.9885512223,0.0320874630827091,0.00315045941945715,3.7955812195578e-05,1478.77421165467,76935.9114906402,0.0325158838470761,0.00300891092343696,0.000118122822153868,1478.86527134945,76940.6490364823,0.0325794639261016,0.00293946313904896,0.000264339629497779,1478.75138417846,76934.7238497714,0.0324999451516406,1.09492332687096,1.02476979845185,1.00148405269995,0.989859104291945,4.91730623879958,3013.18692677035,14992269055.4068,14992.2690554068,1483.50423916706,17078.6293434865,17078.6293434865,4.91730623880035,3013.18692677035,1483.50423916706,17078.6293434865,17078.6293434865,0.0725397019384345,0,1483.50423916706,107612955333549,107612955333582,33.703125,9.19176136363636,0.00133186947673307,0.00396144975786507,1.79306902536386e-05,0.0448881634580194,0.0122422263976416,0.133513236370546,0.0364127008283308,0.000604320294954664,0.000164814625896727
2235,0.160998164440435,0,0,0,3038.23916671006,1495.25031079993,1495.25031079993,0,3038.23916670466,1495.25031079913,1495.25031079913,0.0729367086961177,1495.25031079993,75091.8177130658,0.00358564645427331,5.38762710794659e-06,1489.88081597365,77513.9485476728,0.0322555893354746,0.00314103942028452,3.7521614509219e-05,1490.49756642476,77546.0361900004,0.0326829014355795,0.00299996785240428,0.000116771549368,1490.59000524075,77550.8454992751,0.0327469471521588,0.00293075373063599,0.000261315701174245,1490.47736798992,77544.9853271247,0.0326689070629876,1.09325911144512,1.02323660025179,0.999994642053027,0.988391577367997,4.93074398362349,3038.23916671006,14992231182.0398,14992.2311820398,1495.25031079993,17037.8406319595,17037.8406319595,4.93074398362426,3038.23916671006,1495.25031079993,17037.8406319595,17037.8406319595,0.0729367086961404,0,1495.25031079993,109058636346594,109058636346628,33.921875,9.25142045454545,0.00129307716187677,0.00386482903206348,1.70768478606082e-05,0.0438636018505386,0.0119628005046923,0.131102247322028,0.0357551583605532,0.000579278698521569,0.000157985099596792
2236,0.161865810474686,0,0,0,3063.37031841504,1507.02550715394,1507.02550715394,0,3063.37031841,1507.02550715319,1507.02550715319,0.0733323469156806,1507.02550715394,75671.8810376722,0.0035747938540264,5.32601545521053e-06,1501.63017519196,78125.4277681014,0.0324234933344366,0.00313168425554045,3.70925260372591e-05,1502.25007971763,78157.6795881853,0.0328496994712684,0.00299108709506985,0.00011543617704082,1502.3438973443,78162.560645011,0.0329142023851483,0.00292210537347124,0.000258327355486496,1502.23251390761,78156.7656904467,0.0328376223598497,1.09160338554904,1.02171167745446,0.998513410871356,0.986932178262728,4.94409907248633,3063.37031841504,14992193580.3846,14992.1935803846,1507.02550715394,16996.4154448036,16996.4154448036,4.94409907248709,3063.37031841504,1507.02550715394,16996.4154448036,16996.4154448036,0.0733323469157032,0,1507.02550715394,110513717301392,110513717301426,34.109375,9.30255681818182,0.00125541472026871,0.00377056490933023,1.62636646291507e-05,0.0428214114741655,0.0116785667656815,0.128611612454186,0.035075894305687,0.000554743435709936,0.000151293664284528
2237,0.162733298980384,0,0,0,3088.5788981474,1518.82909672733,1518.82909672733,0,3088.5788981427,1518.82909672664,1518.82909672664,0.0737265941440181,1518.82909672733,76253.2066682374,0.00356401306876449,5.26512853681344e-06,1513.40797314695,78738.3882369599,0.0325911745526331,0.0031223934969665,3.66684849083955e-05,1514.03102147089,78770.8037003982,0.0330162775070477,0.00298226822171885,0.000114116512621769,1514.12621749815,78775.7564837097,0.0330812293107538,0.00291351763801106,0.000255374161537753,1514.01609165779,78770.026943938,0.0330060909654694,1.0899561258394,1.02019499720503,0.997040323778139,0.985480870440257,4.95737141853819,3088.57889814741,14992156246.6085,14992.1562466085,1518.82909672733,16954.3594831242,16954.3594831242,4.95737141853895,3088.57889814741,1518.82909672733,16954.3594831242,16954.3594831242,0.0737265941440406,0,1518.82909672733,111978096388541,111978096388575,34.234375,9.33664772727273,0.00121884924297933,0.00367859991154168,1.54892044087149e-05,0.0417265420526205,0.011379966014351,0.125934568846685,0.0343457915036413,0.0005302632321796,0.000144617245139891
2238,0.163600581838841,0,0,0,3113.86340961267,1530.6603395534,1530.6603395534,0,3113.86340960829,1530.66033955276,1530.66033955276,0.0741194281304595,1530.6603395534,76835.7572057439,0.00355330369032282,5.20495757946369e-06,1525.2134714981,79352.7915385574,0.0327586324954623,0.00311316671604448,3.62494300218763e-05,1525.83965316587,79385.3701016742,0.0331826351252474,0.00297351080294559,0.00011281236595833,1525.93622708371,79390.3945852066,0.0332480276418979,0.00290499009527795,0.000252455693797663,1525.82736250977,79384.7306515977,0.033174312827144,1.08831730825203,1.01868652620985,0.9955753450385,0.984037617044855,4.97056093851453,3113.86340961268,14992119176.9348,14992.1191769348,1530.6603395534,16911.6785105828,16911.6785105828,4.97056093851529,3113.86340961268,1530.6603395534,16911.6785105828,16911.6785105828,0.0741194281304819,0,1530.6603395534,113451669029673,113451669029708,34.40625,9.38352272727273,0.00118334877959158,0.00358887796247969,1.47516232463952e-05,0.0407145939478229,0.0111039801675881,0.123479832396567,0.0336763179263364,0.000507548037321284,0.000138422191996714
2239,0.164467610620925,0,0,0,3139.22234335316,1542.5184872778,1542.5184872778,0,3139.22234334907,1542.51848727719,1542.51848727719,0.0745108268292563,1542.5184872778,77419.4948535359,0.00354266530822522,5.14549391911322e-06,1537.04592352613,79968.5988210638,0.0329258666999876,0.00310400348411026,3.58353010377664e-05,1537.67522790464,80001.3399308843,0.0333487719370012,0.00296481440974925,0.000111523549265731,1537.77317910291,80006.4360831583,0.0334145971181599,0.00289652231694801,0.00024957153203451,1537.66557935303,80000.8379412296,0.0333422879156878,1.08668690802598,1.0171862307546,0.994118438575816,0.982602380916446,4.98366755275859,3139.22234335316,14992082367.6429,14992.0823676429,1542.5184872778,16868.3783523441,16868.3783523441,4.98366755275933,3139.22234335316,1542.5184872778,16868.3783523441,16868.3783523441,0.0745108268292786,0,1542.5184872778,114934327886483,114934327886517,34.515625,9.41335227272727,0.00114888231028309,0.00350134435363873,1.40491649965668e-05,0.0396543909908647,0.0108148339065995,0.120851088706062,0.0329593878289259,0.000484915710584627,0.000132249739250353
2240,0.165334336572763,0,0,0,3164.65417621896,1554.40278293704,1554.40278293704,0,3164.65417621514,1554.40278293648,1554.40278293648,0.074900768402007,1554.40278293704,78004.3814064353,0.00353209750985887,5.08672899928867e-06,1548.9045739124,80585.7707850502,0.0330928767342548,0.0030949033724638,3.54260383653239e-05,1549.53699018934,80618.6738792708,0.0335146875816373,0.00295617861362647,0.000110249877090781,1549.63631795739,80623.8416635771,0.0335809375052072,0.0028881138754353,0.000246721261234262,1549.52998647655,80618.3094929796,0.0335100162249177,1.08506489972703,1.01569407672189,0.992669567987667,0.981175124605745,4.99669118524139,3164.65417621896,14992045815.0634,14992.0458150634,1554.40278293704,16824.4648897932,16824.4648897932,4.99669118524213,3164.65417621896,1554.40278293704,16824.4648897932,16824.4648897932,0.0749007684020293,0,1554.40278293704,116425962848202,116425962848237,34.734375,9.47301136363636,0.00111541971872145,0.00341594571086705,1.33801571395875e-05,0.0387434067924652,0.0105663836706723,0.118650739300898,0.0323592925366084,0.000464751395645358,0.000126750380630552
2241,0.166200710662029,0,0,0,3190.15737084321,1566.31246130794,1566.31246130794,0,3190.15737083966,1566.31246130742,1566.31246130742,0.0752892312200025,1566.31246130795,78590.3782684735,0.0035215998806437,5.02865437000525e-06,1560.78865908714,81204.2677015871,0.0332596621966145,0.00308586595247555,3.50215831554367e-05,1561.42417627054,81237.3322085522,0.0336803817260739,0.00294760298666048,0.000108991166288321,1561.52487979702,81242.5715829382,0.0337470485942253,0.00287976434397318,0.0002439044715479,1561.41981991719,81237.1055574412,0.0336774977711164,1.08345125727059,1.01421002960852,0.991228696561408,0.979755810389028,5.00963176357978,3190.15737084321,14992009515.5809,14992.0095155809,1566.31246130795,16779.9440633681,16779.9440633681,5.00963176358053,3190.15737084321,1566.31246130795,16779.9440633681,16779.9440633681,0.0752892312200248,0,1566.31246130795,117926461062185,117926461062220,34.921875,9.52414772727273,0.00108293176574898,0.00333262996182151,1.27430067996071e-05,0.037818007757015,0.0103140021155496,0.116381686947986,0.0317404600767233,0.000445009690580029,0.000121366279249099
2242,0.167066683584519,0,0,0,3215.73037524664,1578.24674890752,1578.24674890752,0,3215.73037524332,1578.24674890703,1578.24674890703,0.0756761938664927,1578.24674890752,79177.446453095,0.00351117200419683,4.9712616863435e-06,1572.69740722945,81824.0494122465,0.0334262227150673,0.0030768907956892,3.46218772907102e-05,1573.3360141472,81857.2747509247,0.0338458540642285,0.00293908710160733,0.000107747235990383,1573.43809251975,81862.5856681809,0.0339129302013622,0.00287147329669265,0.000241120758222376,1573.33430745968,81857.1859556589,0.0338447325925249,1.08184595394428,1.01273405454232,0.989795787289366,0.978344400282547,5.0224892190524,3215.73037524664,14991973465.6321,14991.9734656321,1578.24674890752,16734.8218703194,16734.8218703194,5.02248921905314,3215.73037524664,1578.24674890752,16734.8218703194,16734.8218703194,0.075676193866515,0,1578.24674890752,119435706939487,119435706939522,35.125,9.57954545454545,0.00105139006383396,0.00325134630421611,1.21361969520068e-05,0.0369300759921678,0.0100718389069548,0.114203538935591,0.0311464197097066,0.000426283917939237,0.000116259250347065
2243,0.167932205773507,0,0,0,3241.37162248163,1590.20486402656,1590.20486402656,0,3241.37162247854,1590.20486402611,1590.20486402611,0.076061635138876,1590.20486402656,79765.546585042,0.00350081346249194,4.91454270707936e-06,1584.63003830074,82445.0753308428,0.0335925579466075,0.00306797747392101,3.42268633759263e-05,1585.27172360019,82478.4609108034,0.0340111043164365,0.00293063053197878,0.000106517907576492,1585.37517580521,82483.8433184506,0.0340785821671839,0.00286324030869781,0.000238369721534177,1585.27266867017,82478.510080871,0.0340117207488404,1.08024896242979,1.01126611629861,0.988370802883679,0.976940856056601,5.03526348661372,3241.37162248163,14991937661.7051,14991.9376617051,1590.20486402656,16689.1043629503,16689.1043629503,5.03526348661445,3241.37162248163,1590.20486402656,16689.1043629503,16689.1043629503,0.0760616351388981,0,1590.20486402656,120953582163654,120953582163689,35.234375,9.609375,0.00102076705226598,0.00317204517484498,1.1558282811435e-05,0.0359660891071841,0.00980893339286838,0.111765029207429,0.030481371602026,0.000407248870934155,0.000111067873891133
2244,0.168797227411366,0,0,0,3267.07953031931,1602.18601679281,1602.18601679281,0,3267.07953031643,1602.18601679239,1602.18601679239,0.0764455340508127,1602.18601679281,80354.6389037294,0.00349052383601377,4.85848929335949e-06,1596.58576410786,83067.3044467171,0.0337586675765879,0.00305912555935571,3.38364847288183e-05,1597.23051625531,83100.8496681069,0.0341761322288774,0.00292223285212243,0.000105303004644962,1597.33534117776,83106.3035083845,0.0342440043561369,0.00285506495613859,0.000235650966725068,1597.23411495932,83101.0369017955,0.0341784623207197,1.07866025482444,1.00980617931623,0.986953705790775,0.975545139249262,5.04795450490634,3267.07953031931,14991902100.3377,14991.9021003377,1602.18601679281,16642.7976472511,16642.7976472511,5.04795450490707,3267.07953031931,1602.18601679281,16642.7976472511,16642.7976472511,0.0764455340508348,0,1602.18601679281,122479965702471,122479965702506,35.390625,9.65198863636363,0.000991035973073765,0.00309467821936096,1.10078883918429e-05,0.0350733824845637,0.00956546795033556,0.109522596357072,0.029869799006474,0.000389576050117564,0.000106248013668427
2245,0.169661698425737,0,0,0,3292.8525009818,1614.18940909593,1614.18940909593,0,3292.85250097911,1614.18940909553,1614.18940909553,0.0768278698342647,1614.18940909593,80944.6832596812,0.00348030270390798,4.80309340727185e-06,1608.56378822832,83690.695320851,0.0339245513180921,0.00305033462463904,3.34506853701153e-05,1609.21159550859,83724.3995743694,0.0343409375730157,0.00291389363729877,0.000104102352981909,1609.31779193172,83729.9247842231,0.0344091966560234,0.00284694681628064,0.000232964103932762,1609.21784950756,83724.7249587443,0.0343449574093015,1.07707980266212,1.00835420771325,0.985544458205508,0.974157211179769,5.06056221627152,3292.8525009818,14991866778.116,14991.866778116,1614.18940909593,16595.9078796659,16595.9078796659,5.06056221627225,3292.8525009818,1614.18940909593,16595.9078796659,16595.9078796659,0.0768278698342868,0,1614.18940909593,124014733809870,124014733809906,35.640625,9.72017045454545,0.000962170847644432,0.00301919826279118,1.04837032303265e-05,0.0342923703668273,0.00935246464549836,0.107606113084792,0.0293471217503978,0.000373645735443357,0.000101903382393643
2246,0.170525568519488,0,0,0,3318.68892088472,1626.21423483624,1626.21423483624,0,3318.68892088222,1626.21423483587,1626.21423483587,0.0772086219414617,1626.21423483624,81535.6391271957,0.0034701496441263,4.74834711072273e-06,1620.56330625829,84315.2060987593,0.0340902089113139,0.00304160424296717,3.30694100157216e-05,1621.21415677428,84349.068765638,0.0345055201450423,0.00290561246375548,0.000102915780536914,1621.32172337946,84354.6652767093,0.0345741589774745,0.00283888546757267,0.000230308748136455,1621.22306751318,84349.5323765216,0.0345112061357148,1.07550757693384,1.00691016530228,0.984143022084948,0.972777032961592,5.07308656675801,3318.68892088472,14991831691.6747,14991.8316916747,1626.21423483624,16548.4412682095,16548.4412682095,5.07308656675873,3318.68892088472,1626.21423483624,16548.4412682095,16548.4412682095,0.0772086219414837,0,1626.21423483624,125557760053294,125557760053330,35.78125,9.75852272727273,0.00093414645402372,0.00294555928077188,9.98447926697765e-06,0.0334249278080362,0.0091158894021917,0.105395793015119,0.0287443071859415,0.000357257148771544,9.74337678467848e-05
2247,0.17138878718008,0,0,0,3344.58716046022,1638.25967999305,1638.25967999305,0,3344.58716045789,1638.25967999271,1638.25967999271,0.0775877700467984,1638.25967999305,82127.4656079579,0.00346006423356723,4.69424256415988e-06,1632.58350588069,84940.7945140344,0.0342556401229541,0.00303293398817292,3.26926040678242e-05,1633.23738755307,84974.8149660174,0.034669879765333,0.00289738890879898,0.000101743117395346,1633.34632291956,84980.4827046336,0.0347388912534424,0.00283088048971119,0.000227684519094892,1633.24895626049,84975.4168679697,0.0346772086406112,1.07394354810782,1.0054740156054,0.982749359161833,0.971404565515177,5.08552750612948,3344.58716046022,14991796837.6966,14991.7968376966,1638.25967999305,16500.4040710585,16500.4040710585,5.08552750613019,3344.58716046022,1638.25967999305,16500.4040710585,16500.4040710585,0.0775877700468204,0,1638.25967999305,127108915328242,127108915328278,35.9375,9.80113636363636,0.000906938304877399,0.00287371637148477,9.50902787331205e-06,0.0325930953315315,0.00888902599950859,0.103274182100234,0.0281656860273365,0.000341730689197152,9.31992788719505e-05
2248,0.172251303676512,0,0,0,3370.54557401267,1650.32492258031,1650.32492258031,0,3370.54557401049,1650.32492257999,1650.32492257999,0.0779652940486621,1650.32492258031,82720.1214290102,0.00345004604821232,4.6407720252179e-06,1644.62356682116,85567.4178860572,0.0344208447456227,0.0030243234348089,3.23202136054587e-05,1645.28046738788,85601.5954853793,0.0348340162779123,0.00288922255086323,0.000100584195749008,1645.39076999268,85607.3343725438,0.0349033934386977,0.00282293146370264,0.000225091041280665,1645.29469507575,85602.335731681,0.0348429650837046,1.07238768614905,1.00404572186876,0.981363430957704,0.970039769580375,5.09788498787036,3370.54557401267,14991762212.9104,14991.7622129104,1650.32492258031,16451.8025936652,16451.8025936652,5.09788498787108,3370.54557401267,1650.32492258031,16451.8025936652,16451.8025936652,0.077965294048684,0,1650.32492258031,128668067864809,128668067864845,36.140625,9.85653409090909,0.000880522626094562,0.00280362572827782,9.05621702220195e-06,0.0318226380336988,0.00867890128191785,0.101324786086041,0.0276340325689202,0.000327297343318017,8.92629118140048e-05
2249,0.173113067071595,0,0,0,3396.56249957907,1662.40913275031,1662.40913275031,0,3396.56249957704,1662.40913275001,1662.40913275001,0.0783411740711911,1662.40913275031,83313.5649481327,0.00344009466325818,4.58792784750936e-06,1656.68266095143,86195.0331253736,0.0345858225972541,0.00301577215822774,3.19521853760899e-05,1657.3425679674,86229.3672247408,0.0349979295499283,0.00288111296957597,9.94388498699286e-05,1657.45423618503,86235.1771761241,0.0350676655093355,0.00281503797192325,0.000222527943821578,1657.35945543064,86230.2458573771,0.0350084756433154,1.07083996053848,1.00262524707685,0.979985198795705,0.968682605728566,5.11015896919039,3396.56249957907,14991727814.0905,14991.7278140905,1662.40913275031,16402.6431878273,16402.6431878273,5.11015896919111,3396.56249957907,1662.40913275031,16402.6431878273,16402.6431878273,0.0783411740712129,0,1662.40913275031,130235083246330,130235083246366,36.28125,9.89488636363636,0.000854876336014138,0.00273524461295397,8.62496859257329e-06,0.0310159820660129,0.00845890419982171,0.0992380936137363,0.0270649346219281,0.0003129246417493,8.53430841134453e-05
2250,0.173974026206097,0,0,0,3422.63625882623,1674.51147263399,1674.51147263399,0,3422.63625882434,1674.51147263371,1674.51147263371,0.0787153904659646,1674.51147263399,83907.7541460364,0.00343020965324437,4.53570247921758e-06,1668.75995213025,86823.5967254308,0.0347505735205307,0.0030072797346594,3.15884667858119e-05,1669.42285296685,86858.0866679967,0.0351616194711339,0.00287305974582243,9.83069160798654e-05,1669.53588506923,86863.9675939274,0.0352317074622917,0.00280719959817638,0.000219994860432396,1669.44240078316,86859.1037176436,0.0351737405159312,1.06930034029178,1.00121255396634,0.978614623813076,0.967333034374474,5.12234941102761,3422.63625882623,14991693638.0539,14991.6936380539,1674.51147263399,16352.9322473784,16352.9322473784,5.12234941102832,3422.63625882623,1674.51147263399,16352.9322473784,16352.9322473784,0.0787153904659864,0,1674.51147263399,131809824408122,131809824408159,36.484375,9.95028409090909,0.000829977025256444,0.00266853132971119,8.21425580245075e-06,0.0302811930308406,0.00825850719022925,0.0973596977324318,0.0265526448361178,0.000299691989042539,8.17341788297834e-05
2251,0.174834129754988,0,0,0,3448.76515692309,1686.63109687197,1686.63109687197,0,3448.76515692132,1686.63109687171,1686.63109687171,0.07908792381363,1686.63109687196,84502.6466531329,0.0034203905921771,4.4840884622651e-06,1680.85459673271,87453.0647900907,0.0349150973823183,0.00299884574128562,3.12290058935563e-05,1681.52047857753,87487.7099094428,0.0353250859533782,0.0028650624618065,9.71882327322824e-05,1681.63487273383,87493.6617149005,0.0353955193148576,0.00279941592774761,0.000217491429374507,1681.54268710707,87488.8653954533,0.0353387599157486,1.06776879397759,0.999807605039693,0.977251666973338,0.965991015787692,5.13445627805029,3448.76515692309,14991659681.6636,14991.6596816636,1686.63109687196,16302.6762126771,16302.6762126771,5.13445627805099,3448.76515692309,1686.63109687196,16302.6762126771,16302.6762126771,0.0790879238136517,0,1686.63109687196,133392151691109,133392151691146,36.640625,9.99289772727273,0.000805802937142179,0.00260344519971824,7.82310076423881e-06,0.0295251232437251,0.00805230633919777,0.095391859270926,0.0260159616193435,0.000286643301439688,7.81754458471875e-05
2252,0.175693326221066,0,0,0,3474.94748254261,1698.76715256649,1698.76715256649,0,3474.94748254097,1698.76715256625,1698.76715256625,0.079458754925466,1698.76715256649,85098.1997473,0.0034106370536491,4.43307843101163e-06,1692.9657436024,88083.3930311478,0.0350793940731105,0.00299046975631168,3.08737514020246e-05,1693.63459345897,88118.1926512921,0.0354883289301061,0.0028571207011096,9.60826401841285e-05,1693.75034773545,88124.2152359009,0.0355591011042142,0.0027916865474576,0.000215017293392776,1693.65946284416,88119.4865816853,0.0355035340742458,1.06624528973545,0.99841036257838,0.975896289078165,0.964656510103915,5.14647953865766,3474.94748254261,14991625941.8267,14991.6259418267,1698.76715256649,16251.8815675501,16251.8815675501,5.14647953865837,3474.94748254261,1698.76715256649,16251.8815675501,16251.8815675501,0.0794587549254877,0,1698.76715256649,134981922851212,134981922851249,36.828125,10.0440340909091,0.000782332948681727,0.00253994653631047,7.45057215641791e-06,0.0288118556256692,0.0078577788070007,0.0935414685325592,0.0255113095997889,0.000274390602698078,7.48338007358396e-05
2253,0.1765515639359,0,0,0,3501.18150785298,1710.91877930245,1710.91877930245,0,3501.18150785144,1710.91877930222,1710.91877930222,0.0798278648448849,1710.91877930245,85694.3703551048,0.00340094861095554,4.3826651110298e-06,1705.09253407248,88714.5367694259,0.0352434635064817,0.00298215135903548,3.05226526491621e-05,1705.76433875994,88749.4902047713,0.0356513483558661,0.00284923404874711,9.49899807693036e-05,1705.88145111988,88755.5834627933,0.0357224528869666,0.00278401104571271,0.00021257209965616,1705.7918689253,88750.922576222,0.0356680632397585,1.06472979529324,0.997020788655796,0.974548450778976,0.963329477335889,5.15841916497955,3501.18150785298,14991592415.4934,14991.5924154934,1710.91877930245,16200.5548371574,16200.5548371574,5.15841916498025,3501.18150785298,1710.91877930245,16200.5548371574,16200.5548371574,0.0798278648449065,0,1710.91877930245,136578993074731,136578993074768,37.015625,10.0951704545455,0.000759546552118182,0.00247799662079071,7.0957830061123e-06,0.0281150903432496,0.00766775191179534,0.091724593666456,0.0250157982726698,0.000262654842835626,7.16331389551706e-05
2254,0.177408791064228,0,0,0,3527.46548851422,1723.08510920312,1723.08510920312,0,3527.46548851279,1723.08510920291,1723.08510920291,0.0801952348488712,1723.08510920312,86291.1150547658,0.00339132483720621,4.33284131792556e-06,1717.2341020213,89346.4509376756,0.0354073056185534,0.002973890129914,3.01756595999425e-05,1717.90884817414,89381.5574930189,0.0358141442058283,0.00284140209122257,9.39100987730921e-05,1718.02731647768,89387.7213133489,0.0358855747386945,0.0027763890125536,0.000210155499700496,1717.93903882608,89383.1282908497,0.0358323476770637,1.06322227798427,0.995638845149853,0.973208112588218,0.96200987738408,5.17027513287482,3527.46548851422,14991559099.6553,14991.5590996553,1723.08510920312,16148.7025863026,16148.7025863026,5.17027513287551,3527.46548851422,1723.08510920312,16148.7025863026,16148.7025863026,0.0801952348488928,0,1723.08510920312,138183214997137,138183214997174,37.1875,10.1420454545455,0.000737423837007943,0.0024175576788202,6.75788857724981e-06,0.0274229489387329,0.00747898607419988,0.0899029261811263,0.0245189798675799,0.000251308981466477,6.8538813127221e-05
2255,0.178264955623373,0,0,0,3553.79766368748,1735.26526713508,1735.26526713508,0,3553.79766368615,1735.26526713488,1735.26526713488,0.0805608464493623,1735.26526713507,86888.3900865693,0.00338176530543403,4.28359995628341e-06,1729.38957407674,89979.0900911959,0.0355709203674655,0.00296568565062725,2.98327228390222e-05,1730.06724814454,90014.3490617098,0.0359767164753082,0.00283362441657969,9.2842840409301e-05,1730.18707014862,90020.5833278703,0.036048466753502,0.00276882003970161,0.000207767149377343,1730.10009877127,90016.0582598839,0.035996387666965,1.06172270476398,0.994264493755267,0.97187523489038,0.960697670047071,5.18204742192898,3553.79766368748,14991525991.3463,14991.5259913463,1735.26526713507,16096.3314195336,16096.3314195336,5.18204742192967,3553.79766368748,1735.26526713507,16096.3314195336,16096.3314195336,0.0805608464493838,0,1735.26526713507,139794438734580,139794438734618,37.34375,10.1846590909091,0.000715945472823246,0.00235859285738556,6.43608435928553e-06,0.0267360887507431,0.00729166056838448,0.0880787020179921,0.0240214641867251,0.000240347525292069,6.55493250796552e-05
