Year,Rich...Population..million.,Middle...Population..million.,Poor...Population..million.,Rich...Output...trill.,Middle...Output...trill.,Poor...Output...trill.,Rich...emission.intensity.of.GDP..Mt.C..trill.,Middle...emission.intensity.of.GDP..Mt.C..trill.,Poor...emission.intensity.of.GDP..Mt.C..trill.,Rich.consumption.trillions,Middle.consumption.trillions,Poor.consumption.trillions,Rich.per.capita.consumption.dollars,Middle.per.capita.consumption.dollars,Poor.per.capita.consumption.dollars,Rich.emissions.MtC,Middle.emissions.MtC,Poor.emissions.MtC,Global.emissions.MtC,atmospheric.carbon,temp.increase,Rich.damages,Middle.damages,Poor.damages,Rich.damages.trillions,Middle.damages.trillions,Poor.damages.trillions,extra.ton.emissions,temp.increase_extra.ton.emissions,Rich.damages_extra.ton.emissions,Middle.damages_extra.ton.emissions,Poor.damages_extra.ton.emissions,Rich.damages_extra.ton.emissions_trillions,Middle.damages_extra.ton.emissions_trillions,Poor.damages_extra.ton.emissions_trillions,Rich.marginal.damages,Middle.marginal.damages,Poor.marginal.damages,Rich_conversion.factor,Middle_conversion.factor,Poor_conversion.factor,Rich_utility.loss,Middle_utility.loss,Poor_utility.loss
2226,1165.40439687827,2964.16350365876,4369.93706961805,232.70775486785,113.548538554835,41.6017347204852,3.62481035547471,35.8427783668943,419.725923321338,181.512048796923,88.5678600727711,32.4493530819785,155750.269419897,29879.5461058234,7425.58818697466,843.521479644254,4069.89510130569,17461.326517325,22374.743098275,1147.54354005524,5.32604524802612,0.253925285162998,0.220741796452482,0.193393667511525,59.0903830144599,25.0649083851482,8.04551205243618,22374.743098275,5.32604524802684,0.253925285163028,0.220741796452506,0.193393667511545,59.0903830144668,25.0649083851508,8.04551205243702,6.82121026329696,2.64321897702757,0.845545855554519,7.41025379715654e-07,3.86267254960745e-06,1.55428633572954e-05,5.05468992547994e-06,1.02098893851659e-05,1.31422036952114e-05
2227,1165.40446704431,2964.16385524631,4369.93812777071,233.069245265699,113.875630035322,41.7130300875068,3.5714572438751,35.4178430224375,419.719578624283,181.794011307245,88.8229914275515,32.5361634682553,155992.203949852,29965.6145089087,7445.45174712882,832.396844328684,4033.22918867222,17507.7754114704,22373.4014444713,1150.44356691465,5.34179068262343,0.254566625265188,0.221251392387647,0.193839235694774,59.3316512203935,25.1951417043356,8.08562187067544,22373.4014444713,5.34179068262414,0.254566625265217,0.22125139238767,0.193839235694794,59.3316512204003,25.1951417043383,8.08562187067628,6.78568312650896,2.63611354966997,0.843769498715119,7.32550588022502e-07,3.81344359537221e-06,1.53479177102258e-05,4.97085616445851e-06,1.00526703326629e-05,1.29501048326782e-05
2228,1165.40453370206,2964.16418925452,4369.93913301598,233.425983936053,114.20008047073,41.8234174981211,3.51888856757236,34.9979342699514,419.713110485361,182.072267470121,89.0760627671691,32.6222656485344,156230.958611209,30050.9880964359,7465.1533249205,821.400026246906,3996.76690993776,17553.8366492643,22372.0035854489,1153.33546086576,5.35746035647728,0.255204239551066,0.221757699501019,0.194281921585105,59.5713007218598,25.3247471280203,8.12553391879107,22372.0035854489,5.35746035647799,0.255204239551095,0.221757699501042,0.194281921585125,59.5713007218665,25.3247471280229,8.12553391879191,6.73594513500575,2.61834998127597,0.838440428196918,7.24189200438466e-07,3.76496016161962e-06,1.51558538821561e-05,4.87809872151719e-06,9.85798336868149e-06,1.27072806186449e-05
2229,1165.40459702692,2964.16450656235,4369.94008799921,233.778004009445,114.521898366564,41.9329003935329,3.4670928152143,34.5829928962469,419.706520168193,182.346843127367,89.3270807259198,32.7076623069557,156466.555557233,30135.6690993901,7484.69353087423,810.530038056286,3960.50999767559,17599.5117047292,22370.551740461,1156.21928052499,5.37305455690614,0.255838148954138,0.222260739162227,0.194721743963707,59.8093318119695,25.453721781214,8.16524749408515,22370.551740461,5.37305455690684,0.255838148954167,0.22226073916225,0.194721743963727,59.8093318119762,25.4537217812166,8.16524749408598,6.72173428029055,2.61124455391837,0.834887714518118,7.15939370737536e-07,3.7172085662894e-06,1.49666204588114e-05,4.81235421089614e-06,9.70654062450189e-06,1.24954475489171e-05
2230,1165.40465718553,2964.16480800483,4369.94099523347,234.125338626398,114.8410924356,42.0414822732639,3.41605864378909,34.1729603800486,419.699808921306,182.61776412859,89.5760520997678,32.7923561731459,156699.016948855,30219.6598036198,7504.07298609163,799.785886744753,3924.46010180325,17644.8020768573,22369.0480654053,1159.0950842998,5.38857357555993,0.256468374492583,0.222760532761098,0.195158721628471,60.0457450250376,25.5820629338207,8.2047619358162,22369.0480654053,5.38857357556063,0.256468374492611,0.22276053276112,0.19515872162849,60.0457450250443,25.5820629338233,8.20476193581703,6.68620714350254,2.59703369920317,0.829558643999917,7.07799289100358e-07,3.67017542619189e-06,1.47801671178695e-05,4.73249266294883e-06,9.53156926380768e-06,1.2261015392392e-05
2231,1165.40471433623,2964.16509437521,4369.9418571062,234.468020932392,115.157671592669,42.1491666935375,3.36577487618001,33.7677788840477,419.692977978392,182.885056327265,89.8229838422816,32.8763500209592,156928.364951252,30302.9625484523,7523.29232195554,789.166574121892,3888.61879114302,17689.7092889184,22367.4946541833,1161.96293037713,5.40401770825171,0.257094937262116,0.223257101701845,0.195592873388904,60.2805411315857,25.7097679985121,8.24407662453687,22367.4946541833,5.40401770825241,0.257094937262144,0.223257101701867,0.195592873388923,60.2805411315923,25.7097679985147,8.2440766245377,6.63646915199934,2.58637555816676,0.829558643999917,6.99767181269015e-07,3.62384764946692e-06,1.45964446021352e-05,4.64398331207335e-06,9.37263098710133e-06,1.21086067913672e-05
2232,1165.40476862939,2964.16536642709,4369.94267588545,234.806084072924,115.471644949501,42.2559572656784,3.31623049875539,33.3673912470419,419.686028558585,183.148745576881,90.067883060611,32.9596466672291,157154.621730508,30385.5797253228,7542.3521798374,778.671097295953,3852.98755496951,17734.2348877739,22365.8935400393,1164.8228767124,5.4193872547928,0.257717858429053,0.223750467397438,0.196024218061205,60.5137211333862,25.836834528602,8.2831909814323,22365.8935400393,5.4193872547935,0.257717858429081,0.223750467397461,0.196024218061225,60.5137211333928,25.8368345286045,8.28319098143313,6.60804744256893,2.57571741713036,0.824229573481716,6.91841307724373e-07,3.57821242825765e-06,1.4415404693461e-05,4.57172018417159e-06,9.21646407365556e-06,1.18816028620577e-05
2233,1165.40482020789,2964.16562487641,4369.94345372589,235.139561188671,115.783021809619,42.3618576545318,3.267414658993,32.9717409761623,419.678961866706,183.408857727164,90.3107570115032,33.0422489705348,157377.809450322,30467.5137764168,7561.25321080812,768.298449137046,3817.56780454412,17778.3804431991,22364.2466968803,1167.67498101885,5.43468251883135,0.258337159223553,0.224240651264148,0.196452774463492,60.7452862585543,25.9632602159202,8.3221044676603,22364.2466968803,5.43468251883204,0.258337159223581,0.224240651264171,0.196452774463512,60.7452862585609,25.9632602159227,8.32210446766112,6.59383658785373,2.56150656241516,0.820676859802916,6.84019962885256e-07,3.5332572315926e-06,1.42370001873891e-05,4.51031585809515e-06,9.05046158542527e-06,1.16839766068e-05
2234,1165.40486920747,2964.16587040328,4369.94419267444,235.468485410746,116.091811663283,42.4668715768984,3.21931666313841,32.5807722391863,419.671779093511,183.665418620382,90.551613097361,33.1241598299808,157597.950268805,30548.7671933289,7579.99607535229,758.047618726778,3782.36087463595,17822.1475472126,22362.5560405754,1170.51930075743,5.44990380769436,0.258952860933054,0.224727674716259,0.196878561411178,60.9752379566858,26.0890428886875,8.360816583693,22362.5560405754,5.44990380769505,0.258952860933082,0.224727674716281,0.196878561411197,60.9752379566923,26.0890428886901,8.36081658369382,6.56541487842333,2.55084842137876,0.817124146124115,6.76301474328816e-07,3.48896979846923e-06,1.40611848684946e-05,4.44019976185804e-06,8.89983310266339e-06,1.1489733679162e-05
2235,1165.40491575708,2964.16610365383,4369.94489467568,235.792889856046,116.398024182488,42.5710027999872,3.17192597389704,32.1944298569347,419.664481415943,183.918454087716,90.790458862341,33.20538218399,157815.066335324,30629.3425157337,7598.58144308578,747.917591794637,3747.36802502892,17865.5378134133,22360.8234302368,1173.35589312703,5.46505143223302,0.259564984895885,0.225211559160949,0.197301597712494,61.2035778940417,26.214180509392,8.39932686866055,22360.8234302368,5.4650514322337,0.259564984895913,0.225211559160971,0.197301597712514,61.2035778940482,26.2141805093946,8.39932686866137,6.51567688692012,2.54729570769996,0.813571432445315,6.68684202031484e-07,3.44533813113273e-06,1.38879134864056e-05,4.35693019982516e-06,8.77629503300939e-06,1.12988096688116e-05
2236,1165.4049599792,2964.16632524187,4369.94556157696,236.112807622704,116.701669216019,42.6742551398867,3.12523220815925,31.8126592957538,419.657069997349,184.167989945709,91.0273019884951,33.2859190091116,158029.179787424,30709.2423300732,7617.00999247686,737.907351141382,3712.59044201499,17908.5528763242,22359.0506694805,1176.18481505515,5.48012570667135,0.260173552495059,0.225692325993339,0.19772190216416,61.4303079487813,26.3386711726686,8.4376348996971,22359.0506694805,5.48012570667203,0.260173552495087,0.225692325993361,0.197721902164179,61.4303079487878,26.3386711726712,8.43763489969791,6.48725517748971,2.53663756666356,0.810018718766514,6.61166537629853e-07,3.40235048854388e-06,1.3717141732482e-05,4.28915604442221e-06,8.63053006419651e-06,1.11111415712837e-05
2237,1165.40500199022,2964.16653575052,4369.94619513328,236.428271785619,117.002756784553,42.7766324600521,3.07922513475809,31.4354066600804,419.649545987733,184.414051992783,91.2621502919517,33.3657733188407,158240.312747799,30788.4692682573,7635.28241057052,728.015877049694,3678.02923987292,17951.194390745,22357.2395076676,1179.00612318905,5.49512694845815,0.260778585152243,0.226169996591696,0.198139493547189,61.6554302062435,26.4625131031815,8.47574029128899,22357.2395076676,5.49512694845882,0.26077858515227,0.226169996591717,0.198139493547208,61.65543020625,26.462513103184,8.4757402912898,6.46593889541691,2.51887399826956,0.806466005087714,6.53746903700934e-07,3.35999538003004e-06,1.35488262171316e-05,4.22708753239824e-06,8.46340499706349e-06,1.09266677529578e-05
2238,1165.40504190069,2964.16673573376,4369.94679701186,236.739315392091,117.301297075823,42.8781386698128,3.03389467225919,31.0626186850889,419.641910523958,184.656666005831,91.4950117191418,33.444948162454,158448.487321343,30867.0260063805,7653.39939271649,718.242147682352,3643.68546233262,17993.4640311114,22355.3916411264,1181.81987388718,5.51005547812208,0.261380104321887,0.226644592312794,0.198554390622833,61.8789469542769,26.5857046535118,8.51364269462602,22355.3916411264,5.51005547812275,0.261380104321914,0.226644592312815,0.198554390622852,61.8789469542833,26.5857046535143,8.51364269462682,6.42330633127131,2.51176857091195,0.802913291408913,6.46423753061186e-07,3.31826155911353e-06,1.33829244477434e-05,4.15217778572207e-06,8.33470509424667e-06,1.07453279170145e-05
2239,1165.40507981564,2964.16692571784,4369.9473687966,237.045971457538,117.597300439827,42.9787777228954,2.98923088678251,30.6942427294212,419.634164729979,184.89585773688,91.7258943430648,33.5234466238584,158653.725592246,30944.9152634517,7671.36164230054,708.585139468239,3609.56008402471,18035.3634908626,22353.5087143556,1184.62612321109,5.52491161912995,0.261978131485539,0.227116134487428,0.198966612128661,62.1008606786203,26.7082443020501,8.55134179695527,22353.5087143556,5.52491161913063,0.261978131485566,0.227116134487449,0.19896661212868,62.1008606786267,26.7082443020526,8.55134179695608,6.3806737671257,2.50111042987555,0.801136934569513,6.39195568083787e-07,3.27713801751199e-06,1.32193948072213e-05,4.07849839333523e-06,8.19648407574092e-06,1.05905454327214e-05
2240,1165.40511583484,2964.16710620273,4369.94791199217,237.348272961306,117.890777384102,43.0785536159667,2.94522398985524,30.3302267679962,419.626309717047,185.131652909819,91.9548063595997,33.6012718204541,158856.049621164,31022.1398001407,7689.16987047929,699.043827476349,3575.65401191518,18076.8944818161,22351.5923212076,1187.4249269177,5.53969569774814,0.262572688146304,0.227584644416077,0.199376176774769,62.321174058333,26.8301306508958,8.58883732093834,22351.5923212076,5.5396956977488,0.262572688146331,0.227584644416098,0.199376176774787,62.3211740583393,26.8301306508983,8.58883732093913,6.3664629124105,2.49400500251795,0.794031507211912,6.32060860033602e-07,3.23661397930514e-06,1.30581965330979e-05,4.02399202379021e-06,8.07213145560654e-06,1.03686194746451e-05
2241,1165.40515005309,2964.16727766339,4369.94842802803,237.646252842563,118.181738569049,43.1774703871939,2.90186433629568,29.9705193849,419.618346583918,185.364077217199,92.181756083858,33.6784269020113,159055.481442445,31098.7024175381,7706.82479591846,689.61718577814,3541.96808672486,18118.0587335504,22349.6440060534,1190.21634045191,5.55440804290697,0.263163795823478,0.228050143364716,0.199783103240114,62.5398899612749,26.9513624237629,8.62612902401174,22349.6440060534,5.55440804290763,0.263163795823505,0.228050143364737,0.199783103240133,62.5398899612812,26.9513624237654,8.62612902401253,6.34514663033769,2.48334686148155,0.792255150372512,6.25018168419327e-07,3.19667889526309e-06,1.28992896972123e-05,3.96583192524573e-06,7.93846250171591e-06,1.02195286987636e-05
2242,1165.40518256042,2964.16744055103,4369.94891826215,237.939943996284,118.470194803307,43.2755321148227,2.85914242212752,29.6150697663554,419.610276417059,185.593156317102,92.4067519465797,33.7549150495617,159252.043061409,31174.6059559313,7724.32714453456,680.304187798422,3508.50308433366,18158.8579927961,22347.6652649282,1193.00041893961,5.56904898606824,0.26375147604733,0.228512652560759,0.200187410168982,62.757011439639,27.0719384638936,8.66321669775096,22347.6652649282,5.5690489860689,0.263751476047357,0.22851265256078,0.200187410169,62.7570114396453,27.0719384638961,8.66321669775174,6.30251406619209,2.46558329308755,0.786926079854311,6.18066060362317e-07,3.15732243733102e-06,1.27426351859345e-05,3.89537003926943e-06,7.78464145237383e-06,1.00275119538811e-05
2243,1165.40521344239,2964.16759529429,4369.94938398462,238.229379269322,118.756157039198,43.3727429157748,2.81704888252404,29.2638276937696,419.602100290837,185.818915830071,92.6298024905743,33.8307394743044,159445.756451696,31249.8532935949,7741.67764924013,671.103806655039,3475.25971716933,18199.2940228337,22345.657546658,1195.77721718102,5.58361886109565,0.264335750354045,0.228972193189159,0.200589116167563,62.9725417255345,27.1918577319813,8.70010016723819,22345.657546658,5.58361886109631,0.264335750354071,0.22897219318918,0.200589116167581,62.9725417255407,27.1918577319838,8.70010016723897,6.26698692940408,2.46203057940875,0.785149723014911,6.11203129981597e-07,3.11853449326543e-06,1.25881946809197e-05,3.83040202680554e-06,7.67792728536044e-06,9.8836175669819e-06
2244,1165.40524278026,2964.16774230039,4369.94982642101,238.514591456559,119.03963636821,43.4691069442628,2.77557448978203,28.9167435368595,419.593819267718,186.041381336116,92.8509163672037,33.905903416525,159636.643552663,31324.4473455963,7758.87704969234,662.015015487608,3442.23863558054,18239.3686029001,22343.6222539683,1198.54678964434,5.59811800412811,0.264916640280809,0.229428786388626,0.20098823980066,63.1864842266212,27.3111193041017,8.73677929043404,22343.6222539683,5.59811800412876,0.264916640280835,0.229428786388646,0.200988239800678,63.1864842266275,27.3111193041042,8.73677929043482,6.22435436525848,2.44781972469355,0.78159700933611,6.04427997794611e-07,3.0803051614174e-06,1.24359306403771e-05,3.76217404655733e-06,7.54003173219285e-06,9.71988619683006e-06
2245,1165.40527065123,2964.1678819562,4369.95024673562,238.795613297148,119.32064401655,43.5646283904238,2.7347101513248,28.5737682468545,419.585434398451,186.260578371776,93.0701023329092,33.9804101445306,159824.726266848,31398.3910626167,7775.92609204513,653.036787775543,3409.44042919433,18279.0835276031,22341.5607445729,1201.30919045984,5.612546753456,0.265494167361049,0.229882453247988,0.201384799588507,63.3988425217975,27.4297223696544,8.77325395755326,22341.5607445729,5.61254675345665,0.265494167361075,0.229882453248008,0.201384799588524,63.3988425218037,27.4297223696569,8.77325395755404,6.18882722847047,2.43716158365714,0.776267938817909,5.97739310133229e-07,3.04262474565843e-06,1.22858062808377e-05,3.69930531807968e-06,7.41536814360331e-06,9.53707751834204e-06
2246,1165.40529712866,2964.16801462922,4369.95064603454,239.072477470831,119.599191340749,43.6593114789715,2.69444690773395,28.234853349774,419.57694672225,186.476532427248,93.2873692457844,34.0542629535977,160010.026457484,31471.6874297874,7792.82552870473,644.168097645576,3376.86562825761,18318.4406063425,22339.4743322457,1204.06447341416,5.62690544940024,0.266068353119816,0.230333214802679,0.201778814003695,63.6096203569384,27.5476662293155,8.80952409044479,22339.4743322457,5.62690544940088,0.266068353119842,0.230333214802699,0.201778814003713,63.6096203569445,27.5476662293179,8.80952409044556,6.16751094639767,2.41939801526314,0.772715225139109,5.91135738574597e-07,3.00548375044421e-06,1.21377855594063e-05,3.6458361384657e-06,7.27146142073033e-06,9.37905170122688e-06
2247,1165.40532228222,2964.1681406686,4369.95102536855,239.345216594343,119.87528982332,43.7531604678666,2.65477593080952,27.899950939782,419.568357266972,186.689268943588,93.5027260621898,34.1274651649359,160192.565946063,31544.3394655403,7809.5761180888,635.407920169053,3344.51470496278,18357.441662741,22337.3642878728,1206.81269194498,5.64119443419408,0.2666392190693,0.230781092031351,0.202170301468224,63.8188216406881,27.6649502930006,8.84558964197618,22337.3642878728,5.64119443419473,0.266639219069326,0.230781092031371,0.202170301468242,63.8188216406942,27.664950293003,8.84558964197695,6.14619466432487,2.40873987422674,0.769162511460308,5.84615979386382e-07,2.96887287601257e-06,1.19918331564831e-05,3.59316361318364e-06,7.1512424779617e-06,9.22366850765351e-06
2248,1165.4053461781,2964.16826040601,4369.9513857359,239.613863217892,120.148951068477,43.8461796470055,2.61568852165812,27.5690136726148,419.559667049298,186.898813309956,93.7161818334124,34.2000201246643,160372.366509973,31616.3502204749,7826.17862438876,626.7552316492,3312.38807475719,18396.0885340814,22335.2318404877,1209.55389913597,5.65541405186774,0.267206786704496,0.231226105852613,0.202559280350646,64.0264504403038,27.7815740778402,8.88145059542259,22335.2318404877,5.65541405186837,0.267206786704522,0.231226105852633,0.202559280350664,64.0264504403099,27.7815740778426,8.88145059542336,6.11066752753686,2.40163444686914,0.765609797781508,5.78178752986024e-07,2.93278301371123e-06,1.18479144589414e-05,3.53305813098346e-06,7.04347271092157e-06,9.07087939304275e-06
2249,1165.40536887918,2964.16837415656,4369.9517280849,239.878449821728,120.420186797911,43.9383733369286,2.57717610880851,27.2419947590831,419.550877074887,187.105190860948,93.9277457023706,34.2719312028043,160549.449880169,31687.7227762398,7842.63381733595,618.20900989858,3280.4860976365,18434.3830707522,22333.0781782873,1212.28814771211,5.6695646481356,0.267771077498998,0.231668277121887,0.202945768963324,64.2325109775536,27.8975372061678,8.91710696386057,22333.0781782873,5.66956464813624,0.267771077499024,0.231668277121906,0.202945768963341,64.2325109775597,27.8975372061702,8.91710696386133,6.08224581810646,2.38742359215394,0.762057084102707,5.71822803413567e-07,2.8972052414515e-06,1.17059955437483e-05,3.47796685476008e-06,6.91685614475336e-06,8.92063683058809e-06
2250,1165.40539044522,2964.16848221959,4369.95205331648,240.13900881278,120.689008846617,44.0297458875446,2.53923024635456,26.9188479586472,419.541988338563,187.308426873968,94.137426900361,34.3432017922848,160723.83773891,31758.4602444293,7858.94247197079,609.768234507015,3248.8090794219,18472.3271357021,22330.904449631,1215.01549003521,5.68364657028621,0.268332112900923,0.232107626628379,0.20332978555979,64.4370076246665,28.0128394035196,8.95255878956648,22330.904449631,5.68364657028684,0.268332112900948,0.232107626628399,0.203329785559807,64.4370076246725,28.012839403522,8.95255878956724,6.03961325396085,2.37321273743873,0.758504370423907,5.65546897817714e-07,2.86213081928436e-06,1.15660431620139e-05,3.41568453979631e-06,6.79244531654161e-06,8.77289428689906e-06
2251,1165.40541093295,2964.16858487947,4369.9523622865,240.395572521373,120.955429158785,44.1203016768764,2.50184261212478,26.5995275730636,419.533001824454,187.508546566671,94.3452347438526,34.4138353079636,160895.551717547,31828.5657654958,7875.10536841578,601.431887100104,3217.35727302085,18509.9226039005,22328.7117640214,1217.73597809979,5.69766016707472,0.268889914328969,0.232544175092174,0.203711348332205,64.6399449003354,28.1274804966497,8.98780614342015,22328.7117640214,5.69766016707535,0.268889914328994,0.232544175092194,0.203711348332222,64.6399449003414,28.1274804966521,8.9878061434209,6.01119154453045,2.36610731008113,0.751398943066306,5.59349825954712e-07,2.82755118509486e-06,1.14280247234586e-05,3.36235894421354e-06,6.69028952868151e-06,8.58700569854241e-06
2252,1165.40543039629,2964.16868240635,4369.95265580804,240.648173198032,121.219459783747,44.2100451098229,2.46500500587845,26.2839884401045,419.523918506171,187.705575094465,94.5511786313229,34.4838351856618,161064.613394358,31898.0425076771,7891.12329165166,593.198951588653,3186.13087967173,18547.1713618075,22326.5011930679,1220.44966352916,5.71160578861804,0.269444503168597,0.232977943161433,0.204090475408916,64.8413274657742,28.2414604115575,9.02284912431339,22326.5011930679,5.71160578861866,0.269444503168622,0.232977943161453,0.204090475408933,64.8413274657802,28.2414604115599,9.02284912431414,5.98276983510004,2.35900188272353,0.749622586226906,5.53230399699714e-07,2.7934579504117e-06,1.12919082812848e-05,3.30985014718379e-06,6.58977256433022e-06,8.46466948925373e-06
2253,1165.40544888647,2964.1687750569,4369.95293465352,240.896843010345,121.481112871973,44.2989806169404,2.42870934752766,25.9721859273471,419.514739346946,187.899537548069,94.755268040139,34.5532048812135,161231.044292443,31966.8936659385,7906.99703129711,585.068414409129,3155.13005017192,18584.0753068512,22324.2737714322,1223.15659757185,5.72548378629238,0.269995900768338,0.233408951409701,0.204467184852107,65.0411601208271,28.3547791715307,9.05768785856386,22324.2737714322,5.72548378629301,0.269995900768363,0.23340895140972,0.204467184852124,65.0411601208331,28.3547791715331,9.05768785856461,5.94013727095444,2.34479102800833,0.747846229387505,5.47187452570258e-07,2.75984289632836e-06,1.11576625174414e-05,3.2503685812112e-06,6.47125486202327e-06,8.34421584244688e-06
2254,1165.40546645214,2964.16886307492,4369.95319955675,241.141614039916,121.740400671134,44.3871126532426,2.3929476753851,25.6640759260324,419.505465299792,188.090458951135,94.9575125234841,34.6219478695292,161394.86587766,32035.1224609312,7922.72738139186,577.039264755428,3124.35488608958,18620.6363469128,22322.0304977578,1225.85683109823,5.73929451263339,0.270544128436216,0.233837220333322,0.204841494655544,65.2394478001316,28.4674368952027,9.09232249933421,22322.0304977578,5.73929451263401,0.270544128436241,0.233837220333341,0.20484149465556,65.2394478001375,28.4674368952051,9.09232249933495,5.91171556152403,2.33413288697193,0.742517158869305,5.41219839261542e-07,2.72669796953247e-06,1.10252567282707e-05,3.19953774596799e-06,6.36447540352532e-06,8.18644230168024e-06
2255,1165.40548313953,2964.16894669204,4369.95345121483,241.382518279381,121.997335522214,44.4744456970181,2.35771214443717,25.3596148449951,419.496097307649,188.278364257917,95.1579217073266,34.6900676436742,161556.099556617,32102.7321379644,7938.31514018312,569.110494802123,3093.80544095898,18656.8563998201,22319.7723355812,1228.55041459745,5.7530383212386,0.271089207436296,0.234262770348962,0.20521342274241,65.4361955693345,28.5794337946255,9.12675322605656,22319.7723355812,5.75303832123922,0.27108920743632,0.234262770348981,0.205213422742427,65.4361955693404,28.5794337946279,9.12675322605729,5.89750470680883,2.32702745961433,0.735411731511704,5.35326435193138e-07,2.69401527844027e-06,1.08946608105252e-05,3.15709017123072e-06,6.26904752955105e-06,8.01206137090101e-06
2256,1165.40549899254,2964.16902612831,4369.95369029002,241.619587629502,122.251929855686,44.5609842486672,2.32299502464197,25.05875960466,419.486636303523,188.463278351011,95.3565052874349,34.7575677139604,161714.766674717,32169.725965994,7953.76110991549,561.281099919377,3063.48172145939,18692.7373928477,22317.5002142264,1231.23739817457,5.76671556667238,0.27163115898534,0.234685621791223,0.205582986963234,65.6314086213615,28.6907701733586,9.16098024386264,22317.5002142264,5.76671556667299,0.271631158985364,0.234685621791241,0.205582986963251,65.6314086213674,28.6907701733609,9.16098024386337,5.86908299737843,2.30926389122033,0.733635374672303,5.29506136066857e-07,2.66178708943308e-06,1.0765845247745e-05,3.10771546019754e-06,6.14676881174425e-06,7.89820491199344e-06
2257,1165.40551405291,2964.16910159277,4369.95391741146,241.852853896333,122.504196187738,44.6467328295559,2.28878869925199,24.7614676311076,419.477083210633,188.64522603914,95.5532730264354,34.8244516070536,161870.888514241,32236.1072366252,7969.06609662416,553.550078879771,3033.38368857753,18728.2812622265,22315.2150296838,1233.91783154794,5.78032660437316,0.272170004249583,0.235105794910363,0.205950205093895,65.8250922727389,28.8014464245732,9.19500378301936,22315.2150296838,5.78032660437376,0.272170004249607,0.235105794910382,0.205950205093911,65.8250922727447,28.8014464245755,9.19500378302009,5.84066128794802,2.30571117754153,0.730082660993503,5.23757857435435e-07,2.63000582319271e-06,1.0638781096985e-05,3.05909224218174e-06,6.06403382353472e-06,7.76718961301416e-06
2258,1165.40552836026,2964.169173284,4369.95413317684,242.082348788458,122.754147116558,44.7316959808893,2.25508566316092,24.4676968502063,419.467438942543,188.824232054997,95.7482347509153,34.8907228650937,162024.486292489,32301.8792631312,7984.23090993154,545.916434057173,3003.51125875357,18763.4899526601,22312.9176454708,1236.59176404685,5.79387179056299,0.272705764341613,0.235523309870112,0.206315094833718,66.0172519599695,28.9114630291745,9.22882409837023,22312.9176454708,5.7938717905636,0.272705764341637,0.235523309870131,0.206315094833735,66.0172519599753,28.9114630291768,9.22882409837096,5.81223957851762,2.28794760914752,0.730082660993503,5.18080534281743e-07,2.598664051133e-06,1.05134399758808e-05,3.0112081862119e-06,5.94560720276735e-06,7.67568023378653e-06
2259,1165.40554195224,2964.16924139068,4369.95433815397,242.308103914291,123.001795318678,44.8158782626019,2.22187852127456,24.177405681811,419.457704403305,189.000321053147,95.9414003485686,34.9563850448295,162175.581159964,32367.045379486,7999.25636284712,538.379171617928,2973.86430501075,18798.365416849,22310.6088934777,1239.25924460934,5.80735148215942,0.273238460317363,0.235938186745574,0.206677673803654,66.2078932359606,29.0208205539391,9.26244146878229,22310.6088934777,5.80735148216002,0.273238460317387,0.235938186745593,0.20667767380367,66.2078932359664,29.0208205539413,9.26244146878301,5.76960701437201,2.28439489546872,0.726529947314702,5.12473120608245e-07,2.5677544919246e-06,1.03897940500461e-05,2.95676851133845e-06,5.86576525416943e-06,7.5484965237906e-06
2260,1165.40555486462,2964.16930609202,4369.95453288224,242.530150779458,123.247153545367,44.8992842522675,2.18915998690509,23.8905530340278,419.447880487577,189.173517607977,96.1327797653866,35.0214417167686,162324.194198604,32431.6089394126,8014.14327157083,530.937301704447,2944.44265806857,18832.9096150229,22308.2895747959,1241.92032178032,5.82076603668949,0.273768113173205,0.236350445521227,0.207037959544528,66.397021766505,29.1295196496706,9.2958561965992,22308.2895747959,5.82076603669009,0.273768113173228,0.236350445521245,0.207037959544544,66.3970217665108,29.1295196496729,9.29585619659992,5.75539615965681,2.27018404075352,0.721200876796502,5.06934589036405e-07,2.53727000811035e-06,1.02678160207892e-05,2.91760938693733e-06,5.76006987949466e-06,7.40515791697836e-06
2261,1165.40556713139,2964.1693675583,4369.95471787411,242.748520784235,123.490234619093,44.9819185440255,2.15692288018874,23.6070982975428,419.437968080765,189.343846211703,96.3223830028923,35.0858964643399,162470.34642006,32495.5733154468,8028.89245529949,523.589838611488,2915.24610743954,18867.1245144805,22305.9604605316,1244.57504370979,5.83411581220601,0.274294743843146,0.236760106089009,0.207395969515378,66.5846433268144,29.237561049373,9.32906860709993,22305.9604605316,5.83411581220661,0.27429474384317,0.236760106089027,0.207395969515394,66.5846433268201,29.2375610493752,9.32906860710064,5.71276359551121,2.25952589971712,0.719424519957101,5.0146393041578e-07,2.50720360280853e-06,1.01474791131422e-05,2.86474488614123e-06,5.66509147640994e-06,7.30034528974707e-06
