year,population.growth.rate,per.capita.income.growth.rate,energy.intensity.growth.rate,emission.intensity.growth.rate,land.use.emissions,abatement.cost.function.coefficient,population,per.capita.income,energy.intensity,carbon.intensity,kaya.emissions,bau.emissions,carbon.cycle.from.bau.emissions,kaya.emissions.constant.population,kaya.emissions.constant.per.capita.output,kaya.emissions.constant.energy.intensity,kaya.emissions.constant.emission.intensity,total.emissions.constant.population,total.emissions.constant.per.capita.output,total.emissions.constant.energy.intensity,total.emissions.constant.emission.intensity,temp.increase.bau,temp.increase.constant.population,temp.increase.constant.per.capita.output,temp.increase.constant.energy.intensity,temp.increase.constant.emission.intensity,policy.cost.bau,emissions.control.rate.2030.mitigation,controlled.emissions.from.2030,temp.increase.carbon.mitigation.2030,policy.cost.carbon.mitigation.2030,emissions.control.rate.2010.mitigation,controlled.emissions.from.2010,temp.increase.carbon.mitigation.2010,policy.cost.carbon.mitigation.2010
2146,0.0011549415153056,0.00988393789341857,-0.00498124197462202,-0.00528153029377731,97.2,0.00964197515788943,14525992266.9621,43712.7223165669,2.07229661709224e-12,13.7124893250346,18043.5456720584,18140.7456720584,780.518683107052,8570.87508027705,3508.59269532087,52068.0303335679,24501.081638062,8668.07508027705,3605.79269532087,52165.2303335679,24598.281638062,3.42436353089066,2.72557529796666,2.46898123157739,4.59335766577078,3.53017729216082,0,1,0,2.20179804973878,6.12237139082251,1,0,2.01928993937022,6.12237139082251
2147,0.00113357851047602,0.0098741302199743,-0.00498084237889129,-0.00528138209600693,95.4,0.00952727030432701,14542768938.4822,44144.7761490961,2.06197400619931e-12,13.6400663972614,18056.1890578646,18151.5890578646,783.595336493128,8566.98645397503,3476.68785256695,52365.3597190853,24648.4313540397,8662.38645397502,3572.08785256695,52460.7597190853,24743.8313540397,3.44401985021589,2.73661800218322,2.47422950747,4.63012719977385,3.55329488333372,0,1,0,2.20044420025559,6.11638634256729,1,0,2.01770165613159,6.11638634256729
2148,0.00111221083544688,0.0098643381092518,-0.00498044658529451,-0.00528122445258372,93.6,0.00941398765063127,14559254308.8337,44580.6674173239,2.05170363868506e-12,13.5680279948025,18068.2902165588,18161.8902165587,786.660836304405,8563.02114446975,3445.00151608472,52662.7596002459,24795.907257945,8656.62114446975,3538.60151608472,52756.3596002459,24889.507257945,3.46363154504248,2.74762646801609,2.47940026369018,4.6668768227668,3.57644583956797,0,1,0,2.19902402926288,6.11025481969335,1,0,2.01606058590743,6.11025481969335
2149,0.0010908385691335,0.00985456231438553,-0.00498005459946615,-0.00528105713182858,91.8,0.00930210887487845,14575447269.232,45020.4261938645,2.04148523830374e-12,13.496372193583,18079.8483332786,18171.6483332786,789.715156071885,8558.97943955137,3413.53300768645,52960.2129882851,24943.501196989,8650.77943955137,3505.33300768645,53052.0129882851,25035.301196989,3.48319738868129,2.75860030500414,2.48449376054877,4.70360407727297,3.59962900951633,0,1,0,2.19753946804277,6.10397731526395,1,0,2.01436834270505,6.10397731526395
2150,0.00106946179067324,0.00984480357177198,-0.00497966642576675,-0.00528087990679682,90,0.0091916159014027,14591346729.2757,45464.0827892121,2.03131853035298e-12,13.4250970809563,18090.8626619005,18180.8626619005,792.758267138606,8554.86163704576,3382.28164283218,53257.7028671944,25091.2049822282,8644.86163704576,3472.28164283218,53347.7028671944,25181.2049822282,3.50271618892657,2.7695391375504,2.48951026840997,4.74030657443542,3.62284325439623,0,1,0,2.19599240063406,6.09755433875769,1,0,2.01262650055928,6.09755433875769
2151,0.00104808057997152,0.00983506277196877,-0.00497928207690701,-0.00528069249920249,88.2,0.00908249089729357,14606951617.0771,45911.6677538427,2.02120324166734e-12,13.3542007555347,18101.3325248096,18189.5325248096,795.79013879694,8550.66804460183,3351.24673069633,53555.2121958138,25239.010389466,8638.86804460183,3439.44673069633,53643.4121958138,25327.210389466,3.52218678711243,2.78044260449915,2.49445006731028,4.77698199197768,3.64608744773493,0,1,0,2.19438466518606,6.09098641585077,1,0,2.01083659467712,6.09098641585077
2152,0.00102669501696506,0.00982534073710561,-0.00497890156135772,-0.00528049465242275,86.4,0.0089747162693663,14622260879.3995,46363.2118881675,2.01113910059232e-12,13.2836813277721,18111.2573165727,18197.6573165727,798.810738421056,8546.39898132383,3320.42757439238,53852.7239220829,25386.9091642191,8632.79898132383,3406.82757439238,53939.1239220829,25473.3091642191,3.54160805720249,2.79131035872729,2.4993134465891,4.8136280722398,3.66936047512528,0,1,0,2.19271805526054,6.08427408951375,1,0,2.00900012253878,6.08427408951375
2153,0.00100530518163255,0.00981563822598974,-0.00497852488367945,-0.00528028612985698,84.6,0.00886827466061645,14637273481.7812,46818.7462426354,2.00112583698428e-12,13.2135369195563,18120.6365024989,18205.2365024989,801.820031592419,8542.05477699574,3289.82347098773,54150.2209817276,25534.8930215014,8626.65477699574,3374.42347098773,54234.8209817275,25619.4930215014,3.56097890491115,2.80214206674947,2.50410070453078,4.85024262028616,3.69266123399164,0,1,0,2.19099432108427,6.07741791938377,1,0,2.00711854495708,6.07741791938377
2154,0.000983911154095241,0.00980595596467748,-0.00497815204629615,-0.00528006670496395,82.8,0.00876314894674794,14651988408.6574,47278.3021179475,1.99116318220948e-12,13.1437656638336,18129.469617293,18212.2696172929,804.817982218756,8537.63577136109,3259.43371152687,54447.6862971677,25682.9536456858,8620.43577136108,3342.23371152687,54530.4862971677,25765.7536456858,3.58029826685493,2.81293740833631,2.5088121480175,4.88682350208167,3.71598863336523,0,1,0,2.1892151707545,6.07041848117543,1,0,2.0051932870973,6.07041848117543
2155,0.000962513014465927,0.00979629459254472,-0.00497778304654228,-0.00527983617898498,81,0.00865932223283182,14666404663.4823,47741.9110666008,1.98125086913945e-12,13.0743657043741,18137.7562643885,18218.7562643885,807.804552647178,8533.14231373222,3229.25758108491,54745.1027785058,25831.0826910651,8614.14231373222,3310.25758108491,54826.1027785058,25912.0826910651,3.59956510973275,2.82369607614515,2.51344809219285,4.92336864273316,3.73934159366861,0,1,0,2.1873822713996,6.06327636632561,1,0,2.00322573945921,6.06327636632561
2156,0.000941110843458715,0.00978665486696384,-0.00497741788802508,-0.00527959431385661,79.2,0.00855677784989149,14680521268.8464,48209.6048918203,1.9713886321521e-12,13.0053351953109,18145.496114021,18224.696114021,810.779703771191,8528.57476201754,3199.29435877513,55042.4533205249,25979.2717810834,8607.77476201754,3278.49435877513,55121.6533205249,26058.4717810834,3.61877842953353,2.83441777536277,2.51800886013546,4.959876024793,3.76271904650869,0,1,0,2.18549725029694,6.05599218122263,1,0,2.0012172588232,6.05599218122263
2157,0.000919704721691561,0.00977703743527125,-0.00497705656800895,-0.00527934090699222,77.4,0.00845549935202294,14694337266.6001,48681.4156561692,1.96157620711018e-12,12.9366723015639,18152.6889059877,18230.0889059877,813.743395134117,8523.93348395601,3169.54331794051,55339.7208144814,26127.5125125207,8601.33348395601,3246.94331794051,55417.1208144814,26204.9125125207,3.6379372507704,2.84510222335971,2.52249478254258,4.99634368662229,3.78611993447796,0,1,0,2.18356169594997,6.04856654800549,1,0,1.99916916916194,6.04856654800549
2158,0.000898294729863025,0.00976744289160147,-0.00497669908060405,-0.00527907577269993,75.6,0.00835547051301925,14707851717.9663,49157.3756794416,1.95181333136493e-12,12.8683751982819,18159.3344471501,18234.9344471501,816.695585026636,8519.21885589021,3140.00372614134,55636.8881434053,26275.7964541692,8594.81885589021,3215.60372614134,55712.4881434053,26351.3964541692,3.65704062573999,2.85574914935554,2.52690619742309,5.0327697208109,3.80954321096354,0,1,0,2.18157715912637,6.04100010360758,1,0,1.99708276251943,6.04100010360758
2159,0.000876880949596037,0.00975787206725243,-0.00497634543268344,-0.00527879864692682,73.8,0.00825667532318648,14721063703.6522,49637.5175390915,1.94209974375322e-12,12.8004420705387,18165.4326102214,18239.2326102214,819.636230579395,8514.43126215337,3110.6748451971,55933.9381813581,26424.1151468363,8588.23126215337,3184.4748451971,56007.7381813581,26497.9151468363,3.67608763380589,2.8663582940948,2.53124344979971,5.06915227265177,3.83298783996362,0,1,0,2.1795451538592,6.03329349923757,1,0,1.99495929985876,6.03329349923757
2160,0.000855463461747918,0.0097483254545383,-0.00497599561234197,-0.00527850937627528,72,0.00815909798686352,14733972323.9717,50121.874084974,1.93243518456358e-12,12.7328711142567,18170.9833392262,18242.9833392262,822.56528785407,8509.57109758321,3081.55593147954,56230.8538141801,26572.4601105525,8581.57109758321,3153.55593147954,56302.8538141801,26644.4601105525,3.69507738070541,2.87692940953311,2.53550689142009,5.10548953866765,3.856452795911,0,1,0,2.17746715841256,6.02544740207893,1,0,1.99280001188004,6.02544740207893
2161,0.000834042347804376,0.0097388036845949,-0.00497564961507568,-0.00527820776131827,70.2,0.0080627229186713,14746576698.9413,50610.4784259457,1.92281939556405e-12,12.6656605346931,18175.9866416761,18246.1866416761,825.482711926708,8504.63876382705,3052.64623570607,56527.6179177183,26720.822837544,8574.83876382705,3122.84623570607,56597.8179177183,26791.022837544,3.71400899787844,2.88746225853306,2.53969688047647,5.14177976518726,3.87993706350341,0,1,0,2.17534461621345,6.01746249257613,1,0,1.99060609980991,6.01746249257613
2162,0.000812617689424755,0.00972930737531064,-0.00497530743546137,-0.00527789360651199,68.4,0.00796753474090482,14758875968.3933,51103.3639397194,1.91325211997865e-12,12.5988085469567,18180.4425917293,18248.8425917293,828.388456968964,8499.63467079588,3023.94500315056,56824.2133711862,26869.1947969771,8568.03467079588,3092.34500315056,56892.6133711862,26937.5947969771,3.73288164181753,2.89795661456942,2.54381378133361,5.1780212469693,3.9034396375401,0,1,0,2.17317893675145,6.00933946537882,1,0,1.98837873616386,6.00933946537882
2163,0.000791189568310147,0.00971983708099633,-0.00497496906446193,-0.00527756673670243,66.6,0.00787351828061617,14770869292.0813,51600.5642754013,1.90373310248021e-12,12.5323133758771,18184.3513298342,18250.9513298342,831.282476325667,8494.55923647785,2995.45147372109,57120.6230593655,27017.5674359737,8561.15923647785,3062.05147372109,57187.2230593655,27084.1674359737,3.75169449343851,2.90841226144341,2.54785796426472,5.21421232587216,3.92695952276468,0,1,0,2.17097149644749,6.00107902911749,1,0,1.98611906548259,6.00107902911749
2164,0.000769758066340831,0.0097103933475029,-0.00497463449243352,-0.00527722697910293,64.8,0.00778065856663357,14782555849.78,52102.1133534457,1.89426208918838e-12,12.4661732556706,18187.7130611955,18252.5130611955,834.164722588361,8489.41288621048,2967.16488199682,57416.8298709656,27165.9321793408,8554.21288621048,3031.96488199682,57481.6298709656,27230.7321793408,3.77044675747058,2.91882899300564,2.55182980519521,5.25035138956733,3.95049573371369,0,1,0,2.16872363949323,5.99268190579459,1,0,1.98382820504359,5.99268190579459
2165,0.00074832326578167,0.00970097678398885,-0.00497430371296392,-0.00527687413972411,63,0.00768894082674722,14793934841.3865,52608.0453683438,1.88483882766179e-12,12.4003864298396,18190.5280554945,18253.5280554945,837.035147665618,8484.19605254583,2939.08445731274,57712.8167010446,27314.2804306695,8547.19605254583,3002.08445731274,57775.8167010446,27377.2804306695,3.78913766186523,2.92920661288728,2.55572968545383,5.28643687029483,3.97404729457065,0,1,0,2.16643667866236,5.98414883059496,1,0,1.98150724554905,5.98414883059496
2166,0.000726885248762521,0.0096915878793733,-0.00497397671306998,-0.00527650806364754,61.2,0.00759835048508766,14805005487.0208,53118.3947951132,1.87546306688302e-12,12.3349511513654,18192.7966482528,18253.9966482528,839.893702851076,8478.90917588608,2911.20942390329,58008.5664589299,27462.6035752862,8540.10917588608,2972.40942390329,58069.7664589299,27523.8035752862,3.80776645722328,2.93954493423941,2.55955799153116,5.322467243659,3.99761323902559,0,1,0,2.16411189609491,5.97548055223892,1,0,1.97915725179101,5.97548055223892
2167,0.000705444097851338,0.00968222721206224,-0.00497365348440104,-0.00527612856620496,59.4,0.00750887315915327,14815767027.1172,53633.1963862813,1.86613455726212e-12,12.2698656821505,18194.5192379429,18253.9192379429,842.74033888731,8473.55270314573,2883.53900089522,58304.0620621314,27610.8929785056,8532.95270314573,2942.93900089522,58363.4620621314,27670.2929785056,3.82633241623921,2.94984377947995,2.5633151148451,5.35844102746284,4.02119261013945,0,1,0,2.16175054405594,5.96667783193813,1,0,1.97677926329497,5.96667783193813
2168,0.000683999895544352,0.00967289525952064,-0.0049733340131084,-0.00527573549551363,57.6,0.00742049465732478,14826218722.5216,54152.4851798024,1.85685305061903e-12,12.2051282933214,18195.6962879263,18253.2962879263,845.575006028037,8468.12708866729,2856.07240247321,58599.28644624,27759.13998926,8525.72708866729,2913.67240247321,58656.88644624,27816.73998926,3.84483483316223,2.96010298004808,2.56700145151312,5.39435678057961,4.04478446021338,0,1,0,2.15935384566962,5.9577414439434,1,0,1.97437429494273,5.9577414439434
2169,0.000662552724591148,0.00966359252902937,-0.00497301828682639,-0.00527532868957037,55.8,0.00733320097601864,14836359854.5791,54676.2964969894,1.84761830018504e-12,12.1407372647571,18196.3283239796,18252.1283239796,848.397654096652,8462.63279309093,2828.80883789089,58894.2225602008,27907.3359388179,8518.43279309093,2884.60883789089,58950.0225602008,27963.1359388179,3.86327302327335,2.97032237616578,2.57061740213117,5.43021310185995,4.0683878506626,0,1,0,2.15692299562978,5.94867217464554,1,0,1.97194333757533,5.94867217464554
2170,0.00064110266789541,0.00965431951270479,-0.00497270629227753,-0.00527490799103947,54,0.00724697829715485,14846189725.2238,55204.6659473327,1.83843006059115e-12,12.0766908851517,18196.4159348258,18250.4159348258,851.208232542721,8457.0702836283,2801.7475115886,59188.853371593,28055.4721428724,8511.0702836283,2855.7475115886,59242.853371593,28109.4721428724,3.88164632237792,2.98050181660631,2.57416337155893,5.46600862907339,4.09200185189465,0,1,0,2.15445916088797,5.93947082266681,1,0,1.96948735857708,5.93947082266681
2171,0.000619649808788703,0.0096450768091525,-0.00497239802162219,-0.00527447320732133,52.2,0.00716181298556839,14855707657.0647,55737.6294309803,1.82928808786093e-12,12.0129874518963,18195.959771613,18248.159771613,854.006690496022,8451.44003385277,2774.88762327491,59483.1618684427,28203.5399024704,8503.64003385277,2827.08762327491,59535.3618684427,28255.7399024704,3.89995408631301,2.99064115846926,2.5776397687112,5.50174203788265,4.11562554319184,0,1,0,2.1519634813199,5.93013819860942,1,0,1.9670073024414,5.93013819860942
2172,0.000598194229972648,0.00963586468754207,-0.00497209344974658,-0.00527402425365275,50.4,0.00707769158669846,14864912993.4738,56275.2231480022,1.82019213939188e-12,11.9496252714414,18194.9605501918,18245.3605501918,856.792976819576,8445.74252479257,2748.22836810236,59777.1310706237,28351.5305081784,8496.14252479257,2798.62836810236,59827.5310706237,28401.9305081784,3.91819569046919,3.00074026696215,2.58104700635542,5.53741204084995,4.13925801259773,0,1,0,2.14943707037136,5.92067512571804,1,0,1.96450409131922,5.92067512571804
2173,0.000576736014818113,0.00962668362294905,-0.00497179256221925,-0.00527356097749609,48.6,0.00699460082345259,14873805098.6556,56817.4835835176,1.81114197397833e-12,11.8866026579378,18193.4190433017,18242.0190433017,859.567040156985,8439.97824135322,2721.76893650611,60070.7440068671,28499.4352326613,8488.57824135322,2770.36893650611,60119.3440068671,28548.0352326613,3.9363705293259,3.01079901518802,2.58438550091484,5.57301738647339,4.16289835680731,0,1,0,2.14688101568423,5.91108243725858,1,0,1.96197862555067,5.91108243725858
2174,0.000555275246675979,0.00961753400998466,-0.00497149534037111,-0.00527308325248743,46.8,0.00691252759417793,14882383357.7334,57364.4475222282,1.80213735178298e-12,11.8239179340059,18191.3360851181,18238.1360851181,862.328828980191,8434.14767447788,2695.50851446077,60363.9837337475,28647.2453374126,8480.94767447788,2742.30851446077,60410.7837337475,28694.0453374126,3.95447801600019,3.02081728393904,2.58765567227743,5.60855685825274,4.18654568106086,0,1,0,2.14429637970362,5.90136097793202,1,0,1.95943178418081,5.90136097793202
2175,0.000533812009271717,0.00960841633531184,-0.00497120177022126,-0.00527259092182175,45,0.00683145897009611,14890647176.8234,57916.1520472372,1.79317803433588e-12,11.7615694303693,18188.7125691685,18233.7125691685,865.078291634493,8428.25132023815,2669.44628351405,60656.8333321745,28794.9520719093,8473.25132023815,2714.44628351405,60701.8333321745,28839.9520719093,3.9725175818081,3.03079496149587,2.59085794361019,5.6440292737834,4.21019909904118,0,1,0,2.14168420026684,5.89151160312816,1,0,1.95686442545996,5.89151160312816
2176,0.000512346386194684,0.00959933096110999,-0.00497091183131781,-0.00527208386934197,43.2,0.00675138219310716,14898595983.1123,58472.6345486463,1.78426378451727e-12,11.6995554861643,18185.5494502236,18228.7494502236,867.815376382823,8422.28968077099,2643.58142095171,60949.2759176072,28942.5466774017,8465.48968077099,2686.78142095171,60992.4759176072,28985.7466774017,3.99048867583857,3.04073194343254,2.5939927411788,5.67943348387768,4.23385773277428,0,1,0,2.13904549117486,5.88153517947297,1,0,1.95427738732939,5.88153517947297
2177,0.000490878461256505,0.00959027828040737,-0.0049706255047548,-0.00527156196860334,41.4,0.00667228467321285,14906229224.9236,59033.9327198468,1.77539436656062e-12,11.6378744484073,18181.8477411702,18223.2477411702,870.540031446954,8416.26326289891,2617.91309979912,61241.2946329384,29090.0203848583,8457.66326289891,2659.31309979912,61282.6946329384,29131.4203848583,4.00839076453904,3.05062813242673,2.59706049417241,5.71476837171211,4.25752071253312,0,1,0,2.13638124274715,5.87143258375124,1,0,1.95167148789279,5.87143258375124
2178,0.000469408318393594,0.00958125867510184,-0.00497034277102337,-0.00527102509661959,39.6,0.00659415398627446,14913546371.7887,59600.084562617,1.76656954604119e-12,11.5765246720697,18177.6085134634,18217.2085134634,873.2522050475,8410.17257841232,2592.44048894105,61532.8726537304,29237.364417086,8449.77257841232,2632.04048894105,61572.4726537304,29276.964417086,4.0262233313127,3.06048343807518,2.60006163453335,5.75003285200014,4.28118717674444,0,1,0,2.13369242236039,5.86120470299393,1,0,1.94904752587419,5.86120470299393
2179,0.000447936041554575,0.00957227246755532,-0.00497006360755758,-0.00527047314983153,37.8,0.00651697787172316,14920546914.5123,60171.1283898694,1.75778908986852e-12,11.5155045199916,18172.8328965963,18210.6328965963,875.951845442284,8404.01814390279,2567.16275320965,61823.9931900899,29384.5699897195,8441.81814390279,2604.96275320965,61861.7931900899,29422.3699897195,4.04398587612668,3.07029777671418,2.6029965967918,5.78522587018904,4.30485627189847,0,1,0,2.13097997497182,5.85085243424958,1,0,1.94640628106291,5.85085243424958
2180,0.000426461714860604,0.00956331999258375,-0.00496978799242753,-0.0052699060204493,36,0.00644074423021652,14927230365.235,60747.1028254975,1.7490527662832e-12,11.4548123626122,18167.5220764394,18203.5220764394,878.638900962632,8397.80048007973,2542.07905343789,62114.6394845336,29531.6283108595,8433.80048007973,2578.07905343789,62150.6394845336,29567.6283108595,4.06167791513092,3.08007107124473,2.60586581790502,5.82034640168027,4.3285271524613,0,1,0,2.12824482362775,5.84037668399508,1,0,1.94374851474591,5.84037668399508
2181,0.00040498542240841,0.00955440151091413,-0.00496951589996819,-0.00526932362490995,34.2,0.00636544112146205,14933596257.4947,61328.0468084401,1.7403603448472e-12,11.3944465779793,18161.6772952336,18195.8772952336,881.313320048465,8391.5201118565,2517.18854656627,62404.7948156576,29678.530582678,8425.7201118565,2551.38854656627,62438.9948156576,29712.730582678,4.07929898028742,3.08980325096255,2.60866973710129,5.85539345107242,4.35219898079001,0,1,0,2.12548786995784,5.82977836808348,1,0,1.94107497012815,5.82977836808348
2182,0.000383507248675086,0.0095455173984702,-0.00496924731031922,-0.00526872584173432,32.4,0.00629105676191795,14939644146.2831,61913.999591528,1.73171159644181e-12,11.3344055514332,18155.2998495728,18187.6998495728,883.975051281307,8385.17756751381,2492.49038568791,62694.4424946532,29825.2680006054,8417.57756751381,2524.89038568791,62726.8424946532,29857.6680006054,4.09684861900932,3.09949425139243,2.61140879572814,5.89036605142597,4.37587092705012,0,1,0,2.12270999465575,5.81905841104875,1,0,1.93838637274133,5.81905841104875
2183,0.000362027277947874,0.00953666787727214,-0.00496898219591801,-0.0052681125998808,30.6,0.00621757952286244,14945373608.1059,62505.0007518379,1.72310629324895e-12,11.2746876760037,18148.3910927491,18178.9910927491,886.624043417349,8378.77337988069,2467.98372022788,62983.5658774187,29971.8317578058,8409.37337988069,2498.58372022788,63014.1658774187,30002.4317578058,4.11432639380969,3.10914401412702,2.61408343710496,5.92526326354908,4.39954216913557,0,1,0,2.11991205794659,5.80821774681383,1,0,1.93568343084156,5.80821774681383
2184,0.000340545594819552,0.00952785325799588,-0.00496872053365105,-0.00526748379913444,28.8,0.00614499792801664,14950784241.0311,63101.0901846768,1.71454420875612e-12,11.215291351798,18140.9524308714,18169.7524308714,889.260245417623,8372.308084648,2443.66769593233,63272.1483544097,30118.2130421135,8401.108084648,2472.46769593233,63300.9483544097,30147.0130421135,4.13173188195958,3.11875248666986,2.61669410637981,5.96008417530373,4.42321189259092,0,1,0,2.11709490004171,5.79725731740336,1,0,1.93296683579623,5.79725731740336
2185,0.000319062283525628,0.00951907489001269,-0.00496846260179085,-0.00526683898744462,27,0.00607330065162783,14955875664.7435,63702.3081123759,1.70602511774022e-12,11.1562149862998,18132.9853245778,18159.9853245778,891.883606478079,8365.78222126674,2419.54145502881,63560.1733605233,30264.4030397645,8392.78222126674,2446.54145502881,63587.1733605233,30291.4030397645,4.14906467515506,3.12831962228247,2.6192412503902,5.99482790093148,4.44687929053578,0,1,0,2.11425934158133,5.78617807345357,1,0,1.93023726246063,5.78617807345357
2186,0.000297577429143159,0.00951033146691893,-0.0049682079027632,-0.00526617861251255,25.2,0.00600247651672684,14960647520.5852,64308.6951539643,1.69754879574501e-12,11.0974569982577,18124.4913082483,18149.6913082483,894.494076067768,8359.19634192553,2395.60413644333,63847.6244659333,30410.3929587263,8384.39634192553,2420.80413644333,63872.8244659333,30435.5929587263,4.16632437919373,3.13784537983585,2.62172531752792,6.02949358039975,4.47054356359194,0,1,0,2.11140618406547,5.77498098029458,1,0,1.92749536954457,5.77498098029458
2187,0.000276091116874211,0.0095016264891381,-0.00496795698484376,-0.00526550242310997,23.4,0.0059325144923513,14965099471.6127,64920.2921610836,1.68911502040266e-12,11.0390158075602,18115.4719396937,18138.8719396937,897.091603941967,8352.55098845103,2371.85487559621,64134.4851539736,30556.1739739594,8375.95098845103,2395.25487559621,64157.8851539736,30579.5739739594,4.18351061365846,3.14732972366517,2.62414675760765,6.06408037876413,4.49420391981162,0,1,0,2.10853621027349,5.76366700186038,1,0,1.92474179996949,5.76366700186038
2188,0.00025460343154049,0.0094929560789021,-0.00496770917792888,-0.00526481035782134,21.6,0.00586340368953835,14969231202.64,65537.1405287639,1.68072356963885e-12,10.9808898430767,18105.928879766,18127.528879766,899.676140192894,8345.84672914619,2348.2928036884,64420.739172633,30701.7373417875,8367.44672914619,2369.8928036884,64442.339172633,30723.3373417875,4.2006230116112,3.1567726234293,2.62650602173924,6.09858748555205,4.51785957460981,0,1,0,2.10565018467284,5.75223712601626,1,0,1.92197718121622,5.75223712601626
2189,0.000233114458145112,0.00948432062785098,-0.00496746448271024,-0.00526410234064667,19.8,0.00579513336549662,14973042420.2717,66159.2817253403,1.67237422373639e-12,10.9230775404928,18095.8637782848,18115.6637782848,902.247635244517,8339.0841063215,2324.91705024825,64706.3700565622,30847.0742153554,8358.8841063215,2344.71705024825,64726.1700565623,30866.8742153554,4.21766121929238,3.16617405397253,2.62880356220371,6.13301411415901,4.54150975069549,0,1,0,2.10274885381726,5.74069232822223,1,0,1.919202125664,5.74069232822223
2190,0.000211624281770462,0.00947572163099641,-0.00496722308833419,-0.00526337826884582,18,0.00572769291768457,14976532852.9423,66786.7575657317,1.66406676417818e-12,10.8655773424448,18085.2783383862,18103.2783383862,904.806039878959,8332.26366610942,2301.72674163716,64991.3613994691,30992.1757535418,8350.26366610942,2319.72674163716,65009.3613994691,31010.1757535418,4.23462489582806,3.17553399518981,2.6310398323328,6.16735950126177,4.56515367800467,0,1,0,2.09983294673484,5.72903359203389,1,0,1.9164172309207,5.72903359203389
2191,0.000190132987462288,0.00946715923287988,-0.00496698496393577,-0.00526263809685679,16.2,0.00566107188100064,14979702250.9507,67419.6102890614,1.65580097332663e-12,10.8083876987821,18074.17433295,18090.37433295,907.351305269589,8325.38596616234,2278.72100077982,65275.6969298631,31137.0331504162,8341.58596616235,2294.92100077982,65291.896929863,31153.2331504162,4.25151371294534,3.18485243189595,2.63321528639185,6.20162290624906,4.58879059363616,0,1,0,2.09690317530636,5.71726191426687,1,0,1.91362308014495,5.71726191426687
2192,0.000168640660770158,0.00945863379261636,-0.00496675008910763,-0.00526188170869069,14.4,0.00559525992688874,14982550386.4909,68057.8824750867,1.64757663478884e-12,10.7515070659129,18062.5535829349,18076.9535829349,909.88338300263,8318.45156580453,2255.89894765163,65559.3604237984,31281.6376022807,8332.85156580453,2270.29894765163,65573.7604237984,31296.0376022807,4.26832735469476,3.194129353698,2.6353303794661,6.23580361066767,4.61241974178888,0,1,0,2.09396023463417,5.70537829808568,1,0,1.91082024236012,5.70537829808568
2193,0.000147147386867497,0.00945014542364264,-0.00496651843160778,-0.00526110906909771,12.6,0.00553024686183215,14985077053.6881,68701.6170621195,1.63939353339119e-12,10.6949339075419,18050.4179619107,18063.0179619107,912.402225100402,8311.46102825879,2233.25969951351,65842.3357257864,31425.9803152,8324.06102825879,2245.85969951351,65854.9357257864,31438.5803152,4.28506551717983,3.20336475487091,2.63738556735016,6.26990091768387,4.63604037370082,0,1,0,2.09100480340193,5.69338375441587,1,0,1.9080092727606,5.69338375441587
2194,0.000125653251201285,0.00944169433644726,-0.00496628996396309,-0.00526032011101885,10.8,0.00546602262514169,14987282068.6186,69350.8573341959,1.63125145519095e-12,10.6386666937676,18037.7693899862,18048.5693899862,914.907784041097,8304.41491799964,2210.80237084946,66124.6067299239,31570.0524989942,8315.21491799964,2221.60237084946,66135.4067299239,31580.8524989942,4.3017279082932,3.21255863423627,2.63938130644067,6.30391415155916,4.65965174758941,0,1,0,2.08803754422564,5.68127930000459,1,0,1.90519071301062,5.68127930000459
2195,0.000104158339094162,0.00943328062784077,-0.00496606465334049,-0.00525951480483033,9,0.00540257728731711,14989165269.3372,70005.6469311159,1.62315018746033e-12,10.5827039014039,18024.6098356217,18033.6098356217,917.400012778973,8297.31380173707,2188.52607352574,66406.1573905659,31713.8453712904,8306.31380173707,2197.52607352574,66415.1573905659,31722.8453712904,4.31831424745942,3.22171099504401,2.64131805363201,6.3378426571402,4.68325312859327,0,1,0,2.08505910399606,5.66906595797853,1,0,1.90236509153583,5.66906595797853
2196,8.26627361640853e-05,0.00942490450984579,-0.00496584247250809,-0.00525869308316229,7.2,0.00533990104810563,14990726515.8961,70666.0298441507,1.61508951868732e-12,10.5270440135593,18010.9413125874,18018.1413125874,919.878864762637,8290.15824717182,2166.42991681618,66686.9717146149,31857.3501553154,8297.35824717183,2173.62991681618,66694.1717146149,31864.5501553154,4.33482426538392,3.23082184485706,2.64319626621504,6.37168579936223,4.70684378871528,0,1,0,2.08207011421298,5.65674475687309,1,0,1.89953292380788,5.65674475687309
2197,6.11665279324214e-05,0.00941656610110853,-0.00496562338988227,-0.00525785490941,5.4,0.00527798423493784,14991965690.3669,71332.0504275217,1.60706923855852e-12,10.4716855200191,17996.765882177,18002.165882177,922.344293953982,8282.94882416997,2144.51300757063,66967.0337738217,32000.5580845141,8288.34882416997,2149.91300757063,66972.4337738217,32005.9580845141,4.35125770380825,3.23989119543877,2.64501640177867,6.40544296276581,4.73042300676696,0,1,0,2.0790711913115,5.64431673131849,1,0,1.89669471262221,5.64431673131849
