year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,gross.output_0elasticity,temp.increase_0elasticity
2127,0.080310294496508,0,0,0,1011.81454101057,515.117178728514,515.117178728514,0,1011.81453141184,515.117177262494,515.117177262494,0.018223527995336,505.729926401076,27870.8123728075,0.00521048645392336,1.92055495087115e-05,512.423274538087,28239.6832668043,0.0132350248375499,0.00459236370049688,0.000133755215545763,512.682673686147,28253.9787723851,0.0137479451424755,0.00439268225967925,0.000416261505791336,512.640009183381,28251.6275285898,0.0136635829156453,0.00429419384275911,0.00093152542589727,512.425320962016,28239.7960453733,0.0132390713133916,1.31788801420092,1.23725013645812,1.21005265170284,1.19641044277721,0,0
2128,0.0808671506605377,0,0,0,1023.95886622979,521.117032554535,521.117032554535,0,1023.95885726841,521.117031186337,521.117031186337,0.0183759043598579,511.54103580402,28147.1577525601,0.0051922096027762,1.89748472370784e-05,518.40139557785,28524.6438490368,0.0134111621427341,0.00457508258767834,0.000132148511605572,518.664014252528,28539.0942425489,0.0139245494495123,0.00437582657872254,0.00041126125964186,518.622399545629,28536.8044248452,0.0138431978003067,0.00427756357557765,0.0009203356897358,518.408318713877,28525.0247893491,0.0134246960247557,1.31557460231594,1.23492004973039,1.20772880216304,1.19409150620568,0,0
2129,0.0814274980644636,0,0,0,1036.20872676881,527.170402421257,527.170402421257,0,1036.20871840256,527.170401144361,527.170401144361,0.0185284851178758,517.40273346541,28425.9573858671,0.00517393825032057,1.8747033038344e-05,524.432972430782,28812.1966929222,0.0135875566761802,0.00455784448944488,0.000130561921373292,524.698813326952,28826.8019153093,0.0141013554618752,0.00435902302169391,0.000406323609648415,524.658252719935,28824.5735272239,0.0140229627430264,0.00426098946856992,0.000909286033572346,524.444786204164,28812.8457382345,0.013610389515317,1.31325781301319,1.23259137449587,1.20540767954164,1.19177591134267,0,0
2130,0.0819913338536032,0,0,0,1048.5653426246,533.277526264542,533.277526264542,0,1048.56533481407,533.277525072861,533.277525072861,0.0186812622059347,523.315228967862,28707.2300661945,0.00515567576647307,1.85220692676306e-05,530.518242842295,29102.3620344943,0.0137641969423279,0.00454065147705398,0.000128995182674765,530.787308645312,29117.1220366548,0.0142783532063223,0.00434227331015355,0.000401447739895082,530.747806437683,29114.955084692,0.0142028686695791,0.00424447308119214,0.000898374631520026,530.534961158352,29103.2791424224,0.0137961438743705,1.31093805682204,1.2302643993676,1.20308953811337,1.18946389621433,0,0
2131,0.0825586571849183,0,0,0,1061.02986414034,539.43864021898,539.43864021898,0,1061.02985684869,539.438639106834,539.438639106834,0.0188342276712557,529.278730054423,28990.994732342,0.00513742541139647,1.82999187948802e-05,536.657442757519,29395.1602673615,0.0139410716586647,0.00452350554399225,0.00012744803692125,536.92973614357,29410.0750101472,0.0144555328878616,0.00432557909667599,0.000396632845624164,536.89129663,29407.9695037813,0.0143829066677096,0.00422801590803243,0.000887599682662238,536.679079500853,29396.3454098515,0.0139819513352981,1.30861573318226,1.22793940458426,1.20077462452035,1.18715569156316,0,0
2132,0.0831294690326358,0,0,0,1073.60337857448,545.653978628559,545.653978628559,0,1073.60337176732,545.653977590647,545.653977590647,0.0189873736712586,535.29344264113,29277.2704721858,0.00511919033829877,1.8080544997751e-05,542.850806331796,29690.6119466051,0.0141181697526092,0.00450640860805919,0.000125920229059944,543.126329968269,29705.6814008221,0.0146328848873848,0.00430894196673952,0.00039187813308221,543.088957438274,29703.6373524895,0.0145630679850693,0.00421161938060921,0.000876959410708092,542.877375365512,29692.0651099065,0.0141678042737891,1.30629123071118,1.22561666220984,1.19846317795466,1.18485152102267,0,0
2133,0.0837037720079518,0,0,0,1086.28691601532,551.923774010908,551.923774010908,0,1086.28690966053,551.923773042281,551.923773042281,0.019140692473058,541.359570783996,29566.0765239351,0.00510097359616358,1.78639117541681e-05,549.098565894989,29988.737790159,0.0142954803584357,0.00448936251339843,0.000124411507522106,549.377322440848,30003.9619365697,0.0148103997593341,0.0042923634405675,0.000387182819358571,549.341021178471,30001.9793616615,0.0147433440271807,0.0041952848691234,0.000866452063631116,549.130081059932,29990.4589747998,0.0143536952060953,1.30396492746336,1.22329643632801,1.19615543033608,1.18255160128757,0,0
2134,0.0842815701926796,0,0,0,1099.08145469619,558.248256986355,558.248256986355,0,1099.08144876378,558.248256082394,558.248256082394,0.0192941764529352,547.477316611517,29857.4322755257,0.00508277813241362,1.76499834346968e-05,555.400951880799,30289.5586783013,0.0144729928142469,0.00447236903247793,0.000122921624169941,555.682943986936,30304.9375076258,0.0149880682293939,0.00427584497492282,0.000382546132220089,555.647718270432,30303.0164244814,0.0149237263554291,0.00417901368416569,0.00085607591329933,555.4374269948,30291.5478990653,0.0145396167873226,1.30163719118317,1.22097898323134,1.19385160648533,1.18025614227953,0,0
2135,0.0848628690029696,0,0,0,1111.98792576357,564.627656290913,564.627656290913,0,1111.98792022553,564.627655447308,564.627655447308,0.0194478180957853,553.646880339518,30151.3572685053,0.00506460679550914,1.74387248957762e-05,561.758192839563,30593.0956577027,0.0146506966589808,0.00445542986802065,0.000121450334249473,562.043423149181,30608.6291706231,0.0151658811922033,0.0042593879648568,0.000377967309964445,562.009277250702,30606.7696005237,0.0151042066850561,0.00416280707838021,0.000845829255147051,561.7996416967,30595.3529436087,0.014725561809691,1.29930837955033,1.21866455160566,1.19155192429269,1.17796534730868,0,0
2136,0.0854476750541004,0,0,0,1125.00721757121,571.062198696802,571.062198696802,0,1125.00721240138,571.062197909529,571.062197909529,0.0196016099945427,559.868460195321,30447.871196997,0.00504646233748314,1.7230101472256e-05,568.170515359088,30899.369940485,0.01482858162946,0.00443854665488694,0.000119997396338575,568.458986508053,30915.0581476483,0.0153438297090975,0.00424299374541394,0.000373445601258402,568.425924693341,30913.2601148112,0.015284776883188,0.00414666624808571,0.000835710407812915,568.216951728949,30901.8953347676,0.0149115232008517,1.29697884041891,1.21635338270956,1.18925659488241,1.17567941323102,0,0
2137,0.0860359960421718,0,0,0,1138.14017952739,577.552108951875,577.552108951875,0,1138.14017470134,577.552108217179,577.552108217179,0.0197555448495827,566.142252360505,30746.9939076965,0.00502834741641489,1.70240789702477e-05,574.63814400427,31208.4029043261,0.0150066376574814,0.00442172096191007,0.000118562572297175,574.929858621454,31224.2458263478,0.01552190500587,0.00422666359329353,0.000368980264982866,574.897885149536,31222.5093579211,0.0154654289668795,0.0041305923348556,0.000825717712793144,574.689581631236,31211.1964644188,0.015097494022206,1.29464891204976,1.21404571054938,1.186965822773,1.17339853060183,0,0
2138,0.0866278406495463,0,0,0,1151.38762554406,584.097609795572,584.097609795572,0,1151.38762103899,584.097609109946,584.097609109946,0.0199096154681036,572.468450988704,31048.7454039441,0.00501026459884355,1.68206236607118e-05,581.161301332869,31520.2160967035,0.0151848548669391,0.00440495429368616,0.000117145627222598,581.456262040512,31536.2137641732,0.015700098470555,0.00421039872846944,0.000364570570093883,581.425381163393,31534.5388902306,0.0156461551011587,0.00411458642705772,0.000815849534130483,581.217753935392,31523.2778942228,0.0152834674672067,1.29231892333685,1.21174176204973,1.18467980603332,1.17112288382528,0,0
2139,0.0872232184537096,0,0,0,1164.75033714468,590.698921927271,590.698921927271,0,1164.75033293928,590.698921287444,590.698921287444,0.020063814763487,578.847248176731,31353.1458472644,0.00499221636212338,1.66197022727333e-05,587.740207863922,31834.8312365697,0.0153632235709891,0.00438824809231968,0.000115746329402734,588.038417277993,31850.983690057,0.0158784016512351,0.00419420031576921,0.000360215795476906,588.00863324035,31849.3704435933,0.0158269475971003,0.00409864956135518,0.000806104258088074,587.801689133807,31838.1613573014,0.015469436859692,1.28998919402753,1.20944175721965,1.18239873643499,1.16885265130029,0,0
2140,0.0878221398520701,0,0,0,1178.22906625421,597.356264016969,597.356264016969,0,1178.22906232859,597.356263419887,597.356263419887,0.020218135754639,585.27883397719,31660.215561152,0.00497420509672217,1.64212819872194e-05,594.375082088279,32152.2702183105,0.0155417342692476,0.00437160373912576,0.000114364450272147,594.676542818851,32168.5775083731,0.0160568062538675,0.00417806946641349,0.000355915229810193,594.647859857723,32167.0259252992,0.0160077989099087,0.00408278272416921,0.000796480292843753,594.44160568997,32155.8687621962,0.0156553956522151,1.28766003493704,1.20714590931472,1.18012279960088,1.16658800556283,0,0
2141,0.0884246159774525,0,0,0,1191.82453771252,604.069852595189,604.069852595189,0,1191.8245340481,604.069852038002,604.069852038002,0.0203725715653129,591.763396292746,31969.9750284784,0.00495623310846424,1.62253304297731e-05,601.066140358971,32472.5551092281,0.0157203776450256,0.00435502255629051,0.000112999764362438,601.37085501056,32489.0172964184,0.0162353041401394,0.00416200723951682,0.00035166817141034,601.343277355048,32487.5274155579,0.0161887016370355,0.00406698685310492,0.000786976068144395,601.137719928847,32476.4221903552,0.015841337424433,1.28533174815742,1.20485442499506,1.17785217515001,1.16432911342468,0,0
2142,0.0890306586280824,0,0,0,1205.53745151221,610.839901984291,610.839901984291,0,1205.53744809165,610.839901464337,610.839901464337,0.0205271154234134,598.301120811033,32282.4448911221,0.00493830262071966,1.6031815664041e-05,607.813596822773,32795.7081492802,0.0158991445625995,0.00433850580849029,0.000111652049255924,608.121567994651,32812.3253041515,0.0164138873253413,0.00414601464355099,0.00034747392808812,608.095099865623,32810.8971672369,0.016369648516309,0.00405126283834125,0.000777590034983293,607.890245968453,32799.8438958722,0.0160272558814885,1.28300462726103,1.20256750447952,1.1755870368389,1.16207613610888,0,0
2143,0.0896402802231355,0,0,0,1219.36848479754,617.66662435638,617.66662435638,0,1219.36848160464,617.666623871176,617.666623871176,0.0206817606602842,604.892191063596,32597.6459562809,0.00492041577654083,1.58407061860824e-05,614.617663477737,33121.7517576077,0.0160780260645133,0.0043220547044712,0.000110321085546419,614.928893764281,33138.5239607234,0.0165925479762556,0.00413009263777168,0.000343331817026419,614.903539374072,33137.1576123928,0.0165506324240568,0.00403561152398572,0.000768320665327002,614.69939577737,33126.1563120159,0.0162131448523584,1.28067895749882,1.20028534169605,1.17332755269954,1.15982922938188,0,0
2144,0.0902534937423308,0,0,0,1233.31829367619,624.550229643145,624.550229643145,0,1233.31829069584,624.550229190372,624.550229190372,0.0208365007099788,611.536788339768,32915.5991949761,0.00490257464074803,1.56519709177323e-05,621.478550083392,33450.7085311347,0.0162570133689167,0.00430567039858964,0.000109006656793011,621.793042074405,33467.6358730766,0.0167712784090742,0.00411424213360958,0.000339241164636406,621.768805626514,33466.3313608707,0.0167316463732687,0.00402003370939516,0.000759166451793466,621.565379084964,33455.3820498318,0.0163989982882667,1.2783550159936,1.19800812442844,1.171073885174,1.15758854368254,0,0
2145,0.0908703126782082,0,0,0,1247.38751483006,631.490925491814,631.490925491814,0,1247.38751204814,631.490925069308,631.490925069308,0.0209913291085162,618.235091645774,33236.3257430109,0.00488478120196501,1.54655792004259e-05,628.396464116838,33782.6012456603,0.0164360978669354,0.00428935399231509,0.000107708549477052,628.714220397852,33799.6838270366,0.0169500710873309,0.00409846399602675,0.000335201306423663,628.691106086649,33798.4412013965,0.0169126835117697,0.00400453015046312,0.000750125907352452,628.488403337469,33787.5438992346,0.0165848102610935,1.27603307192839,1.19573603445954,1.16882619124584,1.155354224248,0,0
2146,0.0914907510042219,0,0,0,1261.57676695525,638.488917296527,638.488917296527,0,1261.57676435857,638.488916902269,638.488916902269,0.0211462394931213,624.987277737671,33559.8469058895,0.0048670373746061,1.52815007896181e-05,635.371610803879,34117.4528609791,0.0166152711200735,0.00427310653569599,0.000106426552963298,635.692633956485,34134.6907924353,0.0171289186198554,0.00408275904483916,0.000331211586867253,635.67064596691,34133.5101066995,0.017093737120395,0.00398910156087499,0.00074119756505491,635.468673729123,34122.6648341303,0.0167705749617702,1.27371338673006,1.19346924771106,1.1665846225684,1.15312641123671,0,0
2147,0.092114823120569,0,0,0,1275.88665206496,645.544408046054,645.544408046054,0,1275.88664964121,645.544407678159,645.544407678159,0.0213012256014514,631.79352097451,33886.1841541127,0.0048493450008159,1.50997058480648e-05,642.404192967418,34455.2865162198,0.0167945248576494,0.00425692902878963,0.000105160459453109,642.728485569522,34472.6799184468,0.0173078137587516,0.00406712805600635,0.000327271359274082,642.707628076799,34471.5612288497,0.0172748006112103,0.00397374861333146,0.000732379977707064,642.506393050563,34460.7680077563,0.0169562866987457,1.27139621424845,1.19120793438,1.1643493255901,1.15090523984839,0,0
2148,0.092742543852556,0,0,0,1290.3177566286,652.657598506987,652.657598506987,0,1290.31775436629,652.657598163696,652.657598163696,0.02145628127081,638.65399349989,34215.3591360559,0.00483170585236283,1.49201649413985e-05,649.494411209672,34796.125543062,0.0169738509742582,0.0042408224230571,0.000103910063953644,649.821975835859,34813.6745468095,0.0174867493973817,0.00405157176288887,0.000323379985683019,649.80225300518,34812.617912479,0.0174558675256957,0.00395847194074133,0.000723671717655851,649.601761871033,34801.8767658984,0.0171419398963565,1.269081800931,1.18895225907198,1.16212044167675,1.14869084044132,0,0
2149,0.0933739283980161,0,0,0,1304.87065263728,659.828687033939,659.828687033939,0,1304.87065052567,659.828686713609,659.828686713609,0.0216114004373471,645.5688650584,34547.3936713082,0.00481412163248767,1.4742849031327e-05,656.642463723234,35139.9934590899,0.0171532415272727,0.00422478762272394,0.000102675164230491,656.973302945035,35157.6982051768,0.0176657185683879,0.00403609085747451,0.000319536836717473,656.954718931272,35156.7036881327,0.017636931533001,0.00394327213738432,0.00071507137645901,656.754978349447,35146.0146402465,0.0173275290933296,1.26677038599315,1.18670238093128,1.15989810723105,1.14648333864683,0,0
2150,0.0940089922979874,0,0,0,1319.54589852101,667.057869512854,667.057869512854,0,1319.5458965501,667.057869213952,667.057869213952,0.0217665771352483,652.538302942428,34882.3097510177,0.00479659397770819,1.45677294698505e-05,663.848546234582,35486.9139682679,0.0173326887343682,0.00420882548610763,0.000101455560767391,664.182662620724,35504.7746075924,0.0178447144417257,0.00402068599157398,0.000315741291460064,664.165221568136,35503.8422727455,0.0178179864281986,0.00392814976004462,0.000706577564604611,663.966238177901,35493.2053488712,0.0175130489412523,1.26446220158456,1.18445845376803,1.15768245380933,1.1442828554812,0,0
2151,0.0946477514134464,0,0,0,1334.34403996174,674.345339326072,674.345339326072,0,1334.34403812216,674.345339047167,674.345339047167,0.0219218054959126,659.562471960291,35220.1295393879,0.00477912445958101,1.43947779937106e-05,671.112851969244,35836.9109625871,0.0175121849710824,0.00419293682691245,0.000100251056727579,671.450248085888,35854.927656137,0.0180237303227181,0.00400535777798679,0.000311992737332303,671.43395412783,35854.0575712884,0.0179990261305431,0.0039131053291161,0.000698188911241808,671.235734546825,35843.4727978712,0.0176984942030444,1.26215747295138,1.18222062618228,1.15547360823557,1.14208950745495,0,0
2152,0.0952902219206854,0,0,0,1349.2656106173,681.691287433041,681.691287433041,0,1349.26560890032,681.691287172799,681.691287172799,0.0220770797471193,666.641534517465,35560.8753811933,0.00476171458642166,1.42239667195887e-05,678.435571732049,36190.0085298389,0.0176917227683998,0.00417712241549276,9.90614579203458e-05,678.776250143074,36208.181448705,0.0182027596501194,0.00399010679163817,0.00030829056999052,678.761107401694,36207.373684545,0.0181800446817355,0.00389813932967958,0.000689904063947939,678.56365822524,36196.8410891479,0.0178838597514098,1.25985641859455,1.17998904168538,1.15327169271283,1.13990340667965,0,0
