Year,Capital...trill.,Gross.Output...trill.,Output.per.capita...thous.cap.,Investment...trill.,Net.Output...trill.,Population..million.,Consumption,Per.capita.consumption...thousand.,per.capita.consumption.growth,ramsey.discount.rate_0.01prtp,ramsey.discount.factor_0.01prtp,marginal_damages,net.present.value_marginal.damages_0.01prtp,ramsey.discount.rate_0prtp,ramsey.discount.factor_0prtp,net.present.value_marginal.damages_0prtp,ramsey.discount.rate_0.03prtp,ramsey.discount.factor_0.03prtp,net.present.value_marginal.damages_0.03prtp,npv_marginal.damages_0.03constant.discount.rate,npv_marginal.damages_0.025constant.discount.rate,npv_marginal.damages_0.05constant.discount.rate,base.emissions,emissions_additional.ton.carbon,temp.increase_0.5climate.sensitivity,damages_0.5climate.sensitivity,damages_0.5climate.sensitivity_dollars,temp.increase_additional.ton.carbon_0.5climate.sensitivity,damages_additional.ton.carbon_0.5climate.sensitivity,damages_additional.ton.carbon_0.5climate.sensitivity_dollars,marginal.damages_additional.ton.carbon_0.5climate.sensitivity_dollars,discount.factor_0.03discount.rate,discount.factor_0.025discount.rate,discount.factor_0.05discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.03prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.03prtp_dollars,temp.increase_1.2climate.sensitivity,damages_1.2climate.sensitivity,damages_1.2climate.sensitivity_dollars,temp.increase_additional.ton.carbon_1.2climate.sensitivity,damages_additional.ton.carbon_1.2climate.sensitivity,damages_additional.ton.carbon_1.2climate.sensitivity_dollars,marginal.damages_additional.ton.carbon_1.2climate.sensitivity_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.03prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.03prtp_dollars
2232,2689.51389012612,1418.24627096546,94.5980239312337,289.877392473807,1317.62451124458,14992.34563289,1027.74711877077,68.5514557852848,0.00743924580471316,0.0174392458047132,0.0109065430150455,8.27846881954677,0.0902894762790995,0.00743924580471316,0.0970647771171379,0.803547730840483,0.0374392458047132,0.000146734284825237,0.00121473520168422,0.0116973135868727,0.0344549719271591,0.000163653622845914,16666.4064839273,16666.4064839273,3.04953050283098,0.0278989088630897,39567523459082.2,3.04953050283147,0.0278989088630987,39567523459094.9,12.703125,0.00141298032786612,0.00416199815185699,1.97685860046366e-05,0.0179492657274243,0.00489525428929753,0.0528703827728083,0.014419195301675,0.000251122819090149,6.84880415700406e-05,0.138547179238,0.0377855943376362,1.23302599681614,0.336279817313494,0.00186398396192059,0.000508359262341979,7.28109602926367,0.159043078162078,225562252526235,7.28109602926484,0.159043078162129,225562252526307,72.40625,0.102308606864556,0.0279023473266971,0.301354678682895,0.0821876396407895,0.00143136918039822,0.000390373412835877,0.789701880183136,0.215373240049946,7.02809651813777,1.91675359585575,0.0106244793106273,0.00289758526653472
2233,2710.43989358732,1429.33372467268,95.3378092636476,292.021197243343,1327.36907837883,14992.3072043747,1035.34788113549,69.0586089933762,0.0073981391391583,0.0173981391391583,0.0107200343655766,8.31722569604277,0.0891609452878354,0.0073981391391583,0.0963519519701334,0.801380930789872,0.0373981391391583,0.000141444522878167,0.0011764260202468,0.0114097828067292,0.0337719785126899,0.000156590277611615,16624.9782751073,16624.9782751073,3.05770180259251,0.0280486209407324,40090839841149.1,3.05770180259299,0.0280486209407413,40090839841161.9,12.7734375,0.00137182556103507,0.00406048600181169,1.88272247663206e-05,0.0175229280647838,0.00477898038130469,0.0518663641637666,0.0141453720446636,0.000240488378851048,6.55877396866494e-05,0.136931688966545,0.037345006081785,1.2307456364935,0.335657900861864,0.00180673277270159,0.000492745301645889,7.30127953016907,0.159926048332998,228587694335986,7.30127953017023,0.159926048333048,228587694336059,72.75,0.099800309565301,0.0272182662450821,0.295400356631801,0.0805637336268547,0.00136968060174982,0.000373549255022678,0.779882500095699,0.212695227298827,7.0096045058272,1.91171031977106,0.0102900890393867,0.00280638791983273
2234,2731.41710147193,1440.44730898144,96.0793395354626,294.168877751276,1337.1312625058,14992.2690554068,1042.96238475453,69.5666800602404,0.00735709963276173,0.0173570996327617,0.0105371401737367,8.35210688488918,0.0880073209921085,0.00735709963276173,0.0956482582048204,0.798864475880138,0.0373570996327617,0.000136350850568469,0.00113881687779341,0.0111239162263962,0.0330864517968071,0.000149759041518231,16582.9426228867,16582.9426228867,3.06582331138088,0.0281978177298193,40617470668067.4,3.06582331138137,0.0281978177298283,40617470668080.2,12.8359375,0.00133186947673307,0.00396144975786507,1.79306902536386e-05,0.0170957933615034,0.00466248909859185,0.0508489215013462,0.0138678876821853,0.000230157219427564,6.27701507529721e-05,0.135254072698823,0.0368874743724064,1.22773506430094,0.334836835718437,0.00175019099596871,0.000477324817082376,7.32133486029228,0.160805832409593,231632328562919,7.32133486029344,0.160805832409644,231632328562992,73.21875,0.0975178182495497,0.0265957686135136,0.290052399458683,0.0791051998523681,0.0013128627270086,0.000358053471002346,0.771516232095783,0.210413517844305,7.0032459054342,1.90997615602751,0.00998343884006011,0.00272275604728912
2235,2752.44426907601,1451.58634517277,96.822569472629,296.32030593265,1346.91048151204,14992.2311820398,1050.59017557939,70.075638697325,0.00731612658019439,0.0173161265801944,0.0103577834838403,8.41799357493239,0.0871917548175082,0.00731612658019439,0.0949535658974737,0.799318507641852,0.0373161265801944,0.000131445802368839,0.00110650991979271,0.0108851152405706,0.0325341059601223,0.000143752795570699,16540.3054150519,16540.3054150519,3.07389494784098,0.0283464904510869,41147378472368,3.07389494784146,0.0283464904510958,41147378472380.9,12.90625,0.00129307716187677,0.00386482903206348,1.70768478606082e-05,0.0166887771204721,0.00455148466921966,0.0498804496950693,0.0136037590077462,0.000220398067700975,6.01085639184476e-05,0.133680143088313,0.0364582208422673,1.22549445986427,0.334225761781164,0.00169647238682282,0.000462674287315315,7.34126195578169,0.161682381310223,234695936964936,7.34126195578284,0.161682381310273,234695936965010,73.625,0.0952028060431772,0.0259644016481392,0.284548037485674,0.0776040102233656,0.00125728292373728,0.00034289534283744,0.762591808997739,0.207979584272111,6.9909562892015,1.9066244425095,0.00967769719940574,0.00263937196347429
2236,2773.52014810106,1462.75014739191,97.5674533248909,298.475352692873,1356.70614860397,14992.1935803847,1058.2307959111,70.5854543724445,0.00727521981385749,0.0172752198138575,0.0101818891113219,8.45287476377879,0.0860662335166866,0.00727521981385749,0.0942677473144042,0.796833462312203,0.0372752198138575,0.000126722204346525,0.00107116692313116,0.0106118634070359,0.0318721129672671,0.00013747472031031,16497.0725969809,16497.0725969809,3.08191663344762,0.0284946304065633,41680524827078.5,3.0819166334481,0.0284946304065722,41680524827091.5,12.96875,0.00125541472026871,0.00377056490933023,1.62636646291507e-05,0.0162811596534848,0.00444031626913222,0.0488995136678764,0.0133362310003299,0.000210919400659298,5.75234729070812e-05,0.132046374412455,0.0360126475670333,1.22253484798368,0.33341859490464,0.001643428587619,0.000448207796623363,7.36106075758667,0.162555646430647,237778295775816,7.36106075758781,0.162555646430698,237778295775890,73.96875,0.0928614575898761,0.0253258520699662,0.27890397313702,0.0760647199464601,0.00120300294303749,0.000328091711737497,0.753141610203089,0.205402257328115,6.97286743416234,1.90169111840791,0.00937348305275704,0.00255640446893374
2237,2794.64348598383,1473.93802244606,98.3139448522953,300.63388786521,1366.51767211459,14992.1562466085,1065.88378424938,71.0960962997237,0.00723437897820691,0.0172343789782069,0.0100093836010039,8.5032587032236,0.08511237821914,0.00723437897820691,0.0935906768889625,0.795825737796658,0.0372343789782069,0.000122173162512566,0.00103887000743533,0.0103641904332816,0.0312800867134941,0.000131708712194415,16453.2501663563,16453.2501663563,3.08988829251136,0.0286422289805963,42216870342107.4,3.08988829251184,0.0286422289806052,42216870342120.4,13.046875,0.00121884924297933,0.00367859991154168,1.54892044087149e-05,0.0159021737169959,0.00433695646827162,0.0479942332208954,0.0130893363329715,0.000202085713769953,5.51142855736234e-05,0.130591176669348,0.0356157754552767,1.22106586253568,0.333017962509732,0.00159397797965614,0.000434721267178947,7.38073121150158,0.163425579649301,240879175685391,7.38073121150272,0.163425579649351,240879175685466,74.3125,0.0905757343689014,0.0247024730097004,0.273365955926441,0.0745543516163022,0.00115104150262263,0.000313920409806171,0.743822318849603,0.202860632413528,6.95495717631103,1.89680650263028,0.00907899313921508,0.00247608903796775
2238,2815.81302525065,1485.14926993531,99.061997333919,302.795780236157,1376.3444556189,14992.1191769348,1073.54867538274,71.6075334455972,0.00719360376296059,0.0171936037629606,0.009840195184059,8.53813989207,0.0840169630467693,0.00719360376296059,0.0929222311771042,0.793383008873385,0.0371936037629606,0.000117792051618251,0.00100572501489056,0.0101035974212633,0.0306423420992185,0.000125951422912835,16408.8441729019,16408.8441729019,3.09780985218283,0.0287892776408431,42756374670263.1,3.09780985218331,0.0287892776408519,42756374670276.2,13.109375,0.00118334877959158,0.00358887796247969,1.47516232463952e-05,0.0155129629074584,0.00423080806567047,0.0470479470393822,0.0128312582834679,0.000193384560995712,5.27412439079214e-05,0.128998808741023,0.0351814932930064,1.21815237433735,0.332223374819277,0.00154418017668301,0.000421140048186275,7.40027326820593,0.16429213333237,243998341874684,7.40027326820706,0.16429213333242,243998341874758,74.8125,0.0885292805731952,0.0241443492472351,0.268492932568012,0.0732253452458214,0.00110360581412094,0.000300983403851165,0.736169602207414,0.200773527874749,6.95174441993711,1.89593029634648,0.00881231786169039,0.00240335941682465
2239,2837.02750296175,1496.38318232894,99.8115635729528,304.960897559509,1386.18589799777,14992.0823676429,1081.22500043826,72.1197345321316,0.0071528938630953,0.0171528938630953,0.00967425373651196,8.58852383151481,0.0830875587681542,0.0071528938630953,0.0922622888176255,0.792396866260279,0.0371528938630953,0.00011357250441592,0.000975420160780952,0.00986720310147221,0.0300713794235657,0.000120661588385899,16363.8607172578,16363.8607172578,3.1056812424558,0.0289357679392253,43298996512029.7,3.10568124245627,0.0289357679392341,43298996512042.9,13.1875,0.00114888231028309,0.00350134435363873,1.40491649965668e-05,0.0151508854668582,0.00413205967277952,0.0461739786636107,0.0125929032718938,0.000185273363392225,5.05290991069705e-05,0.127579221150251,0.0347943330409777,1.21670893378244,0.331829709213392,0.00149773740198495,0.000408473836904986,7.41968688330093,0.165155260338684,247135554043964,7.41968688330206,0.165155260338734,247135554044039,75.09375,0.0862738809878207,0.0235292402694057,0.262929077556058,0.0717079302425613,0.00105500448396094,0.000287728495625711,0.726475991526195,0.19812981587078,6.92832125089856,1.88954215933597,0.00852858525348301,0.00232597779640446
2240,2858.28565022508,1507.63904475152,100.562595882458,307.129106511145,1396.04139323248,14992.0458150634,1088.91228672133,72.63266802635,0.0071122487838592,0.0171122487838592,0.00951149074065254,8.62340502036121,0.0820214370040623,0.0071122487838592,0.0916107305109605,0.789996433407175,0.0371122487838592,0.000109508401379984,0.000944335298231881,0.00961871600223251,0.029457083392372,0.000115382514250741,16318.3059457573,16318.3059457573,3.11350239616886,0.0290816915128478,43844693612188.2,3.11350239616934,0.0290816915128566,43844693612201.5,13.25,0.00111541971872145,0.00341594571086705,1.33801571395875e-05,0.0147793112730592,0.00403072125628886,0.0452612806689884,0.0123439856369968,0.000177287082099534,4.83510223907819e-05,0.126027252313646,0.0343710688128126,1.21384217927023,0.331047867073698,0.00145098631828478,0.000395723541350395,7.43897201734249,0.166014914024414,250290566394273,7.43897201734361,0.166014914024464,250290566394349,75.34375,0.0840399044324189,0.0229199739361142,0.257370159653139,0.0701918617235834,0.00100811121448579,0.000274939422132489,0.71663138049104,0.195444921952102,6.90229597693518,1.88244435734596,0.00825077361647314,0.00225021098631086
2241,2879.58619171372,1518.91613532251,101.315046107991,309.300272756493,1405.91033071133,14992.0095155809,1096.61005795484,73.146302156169,0.00707166821453754,0.0170716682145375,0.00935183924388524,8.63890777095962,0.0807896767167653,0.00707166821453754,0.0909674389642789,0.785859315372804,0.0370716682145375,0.000105593860806667,0.000912215624688342,0.00935534764654795,0.0287902828749125,0.000110085660466518,16272.186053079,16272.186053079,3.12127324900609,0.0292270400848831,44393422772646.7,3.12127324900656,0.0292270400848919,44393422772660.1,13.3203125,0.00108293176574898,0.00333262996182151,1.27430067996071e-05,0.0144249895359532,0.00393408805525995,0.0443916725383256,0.0121068197831797,0.000169740832760391,4.62929543891977e-05,0.124569421178315,0.0339734785031768,1.21171471432887,0.330467649362419,0.0014065432240263,0.000383602697461719,7.45812863587097,0.166871048247596,253463127701454,7.45812863587208,0.166871048247646,253463127701530,75.78125,0.0820659228731646,0.0223816153290449,0.252550864294286,0.0688775084438963,0.000965680984032726,0.000263367541099834,0.708694067700678,0.193280200282003,6.89362623401176,1.88007988200321,0.00800203476425522,0.00218237311752415
2242,2900.92784529884,1530.21372515612,102.068865627598,311.474260948579,1415.79209522082,14991.9734656321,1104.31783427224,73.6606049099404,0.0070311517959357,0.0170311517959357,0.00919523382088266,8.67378895980602,0.079757517598407,0.0070311517959357,0.0903322988589259,0.78352329655645,0.0370311517959357,0.00010182322934446,0.000883193202539772,0.00911953552813282,0.0282014916780156,0.000105266811136348,16225.5072799811,16225.5072799811,3.12899373949643,0.0293718054654235,44945139855806.6,3.12899373949689,0.0293718054654323,44945139855820,13.3828125,0.00105139006383396,0.00325134630421611,1.21361969520068e-05,0.0140705560886529,0.00383742438781442,0.0435121579618921,0.0118669521714251,0.000162416448271778,4.42953949832122e-05,0.123058090118531,0.033561297305054,1.20890021832297,0.329700059542628,0.0013626811864614,0.000371640323580382,7.47715670943783,0.167723617372474,256652981336193,7.47715670943894,0.167723617372523,256652981336269,76.15625,0.0800699245488548,0.0218372521496877,0.247610341980458,0.0675300932673976,0.000924247249126265,0.00025206743157989,0.700274525671595,0.190983961546799,6.87936913497508,1.87619158226593,0.00775447530976401,0.00211485690266291
2243,2922.30932171753,1541.53107839349,102.824005353966,313.650934732503,1425.68606696592,14991.9376617051,1112.03513223342,74.1755440375108,0.00699069914237034,0.0169906991423703,0.0090416105364946,8.71642152395163,0.0788104886914894,0.00699069914237034,0.0897051968164749,0.781908308341439,0.0369906991423703,9.81910729080514e-05,0.000855874781355643,0.00889743590531192,0.0276488828369655,0.000100746865077513,16178.2759115059,16178.2759115059,3.13666380901214,0.0295159795522997,45499799789096.8,3.13666380901261,0.0295159795523085,45499799789110.2,13.453125,0.00102076705226598,0.00317204517484498,1.1558282811435e-05,0.0137325067500157,0.00374522911364066,0.0426739202428364,0.0116383418844099,0.000155495023447587,4.24077336675236e-05,0.121637916748779,0.0331739772951215,1.20681522592164,0.329131425251356,0.00132097677771613,0.000360266393922581,7.4960562136294,0.168572576273676,259859865290728,7.4960562136305,0.168572576273725,259859865290805,76.59375,0.0781843764094973,0.0213230117480447,0.242958835110783,0.066261500484759,0.00088529222408835,0.000241443333842277,0.692530857029633,0.188872051917173,6.87085741866187,1.8738702050896,0.00752082249055106,0.00205113340651393
2244,2943.72932427828,1552.86745226314,103.580415738451,315.830156755549,1435.59162161613,14991.9021003378,1119.76146486058,74.6910870526132,0.00695030986010272,0.0169503098601027,0.00889090690944223,8.73967564984923,0.0777036426215285,0.00695030986010272,0.0890860213637928,0.778582931655088,0.0369503098601027,9.4692167960583e-05,0.000827578834556541,0.00866133296199751,0.0270464838778675,9.62053741344477e-05,16130.4982755694,16130.4982755694,3.14428340176624,0.029659554331868,46057356570588,3.1442834017667,0.0296595543318767,46057356570601.5,13.5078125,0.000991035973073765,0.00309467821936096,1.10078883918429e-05,0.0133867281050355,0.00365092584682785,0.0418023331349617,0.011400636309535,0.00014869249241794,4.05524979321654e-05,0.1200967034877,0.0327536464057364,1.20335727295311,0.328188347169029,0.00127908405003006,0.000348841104553653,7.5148271290877,0.169417880340217,263083512211735,7.5148271290888,0.169417880340267,263083512211812,76.96875,0.0762788000525214,0.0208033091052331,0.238193514196439,0.0649618675081197,0.000847263409659655,0.000231071838998088,0.684321991186131,0.18663327032349,6.85683970684443,1.87004719277575,0.00728833780271612,0.00198772849164985
2245,2965.186548606,1564.22209700705,104.338046766156,318.011788649817,1445.50813022644,14991.866778116,1127.49634157662,75.207201228766,0.00690998346013147,0.0169099834601315,0.00874306187769942,8.80943802754204,0.0770214617825584,0.00690998346013147,0.0884746629064684,0.779412059882206,0.0369099834601315,9.13214931585466e-05,0.00080449103456282,0.00847618445423131,0.0265974399889213,9.23555339067046e-05,16082.1807397475,16082.1807397475,3.15185246480888,0.0298025218797654,46617763270865.1,3.15185246480934,0.0298025218797741,46617763270878.7,13.5859375,0.000962170847644432,0.00301919826279118,1.04837032303265e-05,0.0130719930004193,0.00356508900011435,0.0410186388983896,0.0111869015177426,0.000142430936855764,3.8844800960663e-05,0.118782692229057,0.0323952796988337,1.20201124058085,0.32782124743114,0.00124068809845869,0.000338369481397825,7.53346944152869,0.17025948547934,266323649411835,7.53346944152979,0.170259485479389,266323649411912,77.375,0.0744479693364879,0.020303991637224,0.233610465583468,0.0637119451591276,0.000811176537446516,0.000221229964758141,0.676494412786993,0.184498476214634,6.84572704238799,1.86701646610582,0.00706600053314254,0.00192709105449342
2246,2986.67968239522,1575.5942561203,105.096847971903,320.195691078503,1455.43495944774,14991.8316916747,1135.23926836924,75.7238536102069,0.00686971956142003,0.01686971956142,0.00859801576299306,8.84044352873885,0.0760102728119466,0.00686971956142003,0.0878710136848756,0.776818734294181,0.03686971956142,8.80742213179628e-05,0.000778615179899097,0.00825826897436843,0.0260400504822162,8.82672251235804e-05,16033.3297122815,16033.3297122815,3.15937094802298,0.029944874361635,47180972044436.1,3.15937094802344,0.0299448743616436,47180972044449.7,13.640625,0.00093414645402372,0.00294555928077188,9.98447926697765e-06,0.0127423414744173,0.00347518403847745,0.040179269564279,0.0109579826084397,0.000136194537501117,3.71439647730319e-05,0.117282308767077,0.0319860842092029,1.19861554604526,0.326895148921433,0.00120138742516534,0.000327651115954183,7.55198314175789,0.171097348120186,269579998935581,7.55198314175898,0.171097348120236,269579998935659,77.78125,0.0726590788770325,0.0198161124210089,0.229109282807538,0.0624843498566013,0.000776605277984606,0.000211801439450347,0.668764413565304,0.182390294608719,6.83471728317673,1.86401380450274,0.00685052302688779,0.00186832446187849
2247,3008.2074052342,1586.98316641511,105.856768444505,322.381723746276,1465.37147157398,14991.7968376966,1142.98974782771,76.241011014349,0.00682951777393945,0.0168295177739394,0.00845571023726375,8.87532471758525,0.0750471740735256,0.00682951777393945,0.0872749677414652,0.774593678422282,0.0368295177739394,8.49457117184097e-05,0.000753920774867273,0.00804937195460333,0.0255051659431679,8.43957101242141e-05,15983.9516406387,15983.9516406387,3.16683880411897,0.0300866040338209,47746934136270.8,3.16683880411942,0.0300866040338296,47746934136284.5,13.71875,0.000906938304877399,0.00287371637148477,9.50902787331205e-06,0.0124420598700368,0.00339328905546458,0.0394237964713066,0.0107519444921745,0.000130451976137,3.55778116737272e-05,0.116001774817462,0.0316368476774896,1.19730346370323,0.326537308282698,0.00116534898263693,0.000317822449810073,7.57036822568366,0.171931425217322,272852277597649,7.57036822568475,0.171931425217372,272852277597727,78.0625,0.0707978714244919,0.0193085103884978,0.22432948424903,0.0611807684315535,0.000742298488360422,0.000202445042280115,0.660073880396401,0.180020149199019,6.81290216931813,1.85806422799585,0.00663107462101836,0.00180847489664137
2248,3029.76838845706,1598.38805797556,106.61775682375,324.569745387298,1475.31702448772,14991.7622129104,1150.74727910042,76.7586400289513,0.00678937762911992,0.0167893776291199,0.00831608829055649,8.91408159408126,0.0741302895656043,0.00678937762911992,0.0866864208946943,0.772729828954176,0.0367893776291199,8.19315027249406e-05,0.000730344100415811,0.00784905053444171,0.0249917485011338,8.07278574696164e-05,15934.053008647,15934.053008647,3.17425598862867,0.0302277032440349,48315599885294.5,3.17425598862912,0.0302277032440435,48315599885308.3,13.765625,0.000880522626094562,0.00280362572827782,9.05621702220195e-06,0.012120944274833,0.00330571207495444,0.0385936604158244,0.0105255437497703,0.000124664487446249,3.39994056671588e-05,0.114476152874692,0.031220768965825,1.19329276262853,0.325443480716871,0.00112783834219801,0.000307592275144912,7.58862469432819,0.172761674254103,276140197003622,7.58862469432927,0.172761674254152,276140197003700,78.4375,0.0690659934842922,0.0188361800411706,0.219909393061792,0.0599752890168522,0.000710347022678966,0.000193731006185172,0.652293175290525,0.177898138715598,6.79946613892759,1.85439985607116,0.00642650224498753,0.00175268243045114
2249,3051.36129499865,1609.80815425527,107.379761306914,326.759613782187,1485.27097173721,14991.7278140905,1158.51135795503,77.2767070161292,0.00674929867155656,0.0167492986715566,0.0081790941989554,8.96058984587646,0.0732895084276268,0.00674929867155656,0.0861052707055076,0.771554014360216,0.0367492986715566,7.90273047012657e-05,0.000708131264053147,0.00766019621596844,0.0245094051048234,7.72848059916161e-05,15883.6403355287,15883.6403355287,3.18162245989857,0.030368164431993,48886918732387.2,3.18162245989902,0.0303681644320016,48886918732401,13.8203125,0.000854876336014138,0.00273524461295397,8.62496859257329e-06,0.0118146581125704,0.00322217948524647,0.0378019353149654,0.0103096187222633,0.000119199761252048,3.25090257960131e-05,0.113037637796501,0.0308284466717729,1.19000174904721,0.32454593155833,0.00109218204700421,0.000297867831001148,7.60675255383625,0.173588053245883,279443463596521,7.60675255383733,0.173588053245932,279443463596599,78.8125,0.0673749412321142,0.0183749839723948,0.215571466058435,0.0587922180159368,0.000679755337202182,0.000185387819236959,0.644614861555172,0.175804053151411,6.78617164747782,1.85077408567577,0.0062283394517685,0.0016986380323005
2250,3072.98477928097,1621.24267191965,108.142729638258,328.951185722988,1495.23266237722,14991.6936380539,1166.28147665423,77.7951781040818,0.00670928029897016,0.0167092802989702,0.00804467349462009,8.97609259647487,0.072209734196117,0.00670928029897016,0.0855314164581222,0.767737914035759,0.0367092802989702,7.62289932221649e-05,0.000684238501698207,0.00744995063164868,0.0239529843120816,7.37319206939294e-05,15832.7201716675,15832.7201716675,3.18893817908218,0.030507980130024,49460839220871.7,3.18893817908263,0.0305079801300325,49460839220885.5,13.8828125,0.000829977025256444,0.00266853132971119,8.21425580245075e-06,0.011522415420943,0.00314247693298445,0.0370467201007562,0.0101036509365699,0.000114036973132461,3.11009926724893e-05,0.11168269374953,0.0304589164771447,1.18741661754752,0.323840895694779,0.00105827281996709,0.000288619859991024,7.62475181548179,0.174410520743078,282761778660406,7.62475181548286,0.174410520743127,282761778660485,79.1875,0.0657238056874947,0.0179246742784076,0.211314324671505,0.057631179455865,0.000650466381356569,0.000177399922188155,0.637037582355229,0.173737522460517,6.77301904077755,1.84718701112115,0.00603638340078019,0.00164628638203096
2251,3094.63748707586,1632.69082135676,108.906609143063,331.144317113705,1505.20144142593,14991.6596816636,1174.05712431223,78.3140192108435,0.0066693221791657,0.0166693221791657,0.00791277293326492,9.00322241002207,0.0712404545981868,0.0066693221791657,0.0849647591057706,0.7649566232432,0.0366693221791657,7.35326025293439e-05,0.000662030374959434,0.00725482306174015,0.0234393961653674,7.04331161164561e-05,15781.2991029001,15781.2991029001,3.19620311013192,0.0306471429636509,50037309017561.2,3.19620311013237,0.0306471429636594,50037309017575.2,13.9453125,0.000805802937142179,0.00260344519971824,7.82310076423881e-06,0.0112371737718655,0.00306468375596333,0.0363058568866957,0.00990159733273519,0.000109095584876299,2.97533413298997e-05,0.110346091295921,0.0300943885352512,1.18486011721719,0.323143668331961,0.00102543512120999,0.000279664123966361,7.6426224956726,0.175229035834083,286094838441502,7.64262249567367,0.175229035834132,286094838441581,79.5,0.0640613335028032,0.0174712727734918,0.2069738933776,0.0564474254666181,0.000621936510756985,0.000169619048388269,0.629065448194561,0.171563304053062,6.75469834890876,1.8421904587933,0.00584584190108284,0.00159432051847714
2252,3116.31805548198,1644.15180662666,109.671346724271,333.338862956665,1515.17664980302,14991.6259418267,1181.83778684636,78.833196041066,0.00662942389439539,0.0166294238943954,0.00778334046535218,9.06135772476608,0.0705276322502033,0.00662942389439539,0.0844052012478071,0.764825722337252,0.0366294238943954,7.09343192797843e-05,0.000642761241956897,0.00708899870787626,0.0230153641672896,6.7512299563485e-05,15729.3837475023,15729.3837475023,3.20341721979026,0.0307856456521463,50616274917144.5,3.2034172197907,0.0307856456521548,50616274917158.5,14.0078125,0.000782332948681727,0.00253994653631047,7.45057215641791e-06,0.0109587732577058,0.00298875634301066,0.0355790948406616,0.00970338950199861,0.000104366217784823,2.84635139413153e-05,0.109027573862316,0.0297347928715407,1.18233223310405,0.322454245392013,0.000993634644286354,0.000270991266623551,7.66036461595328,0.176043558148047,289442334174097,7.66036461595434,0.176043558148096,289442334174177,79.875,0.0624888442759529,0.0170424120752599,0.202878229587799,0.055330426251218,0.000595114450993881,0.000162303941180149,0.621694319670005,0.169552996273638,6.74186544966859,1.83869057718234,0.00566587875247277,0.0015452396597653
2253,3138.02511289045,1655.62482547745,110.436888863548,335.534677352276,1525.15762432853,14991.5924154934,1189.62294697625,79.3526740859637,0.00658958498431407,0.0165895849843141,0.00765632520765228,9.06910910006528,0.0694360486137785,0.00658958498431407,0.0838526471035585,0.760468804911445,0.0365895849843141,6.84304765428042e-05,0.00062060345753615,0.00688841054773828,0.0224732217035438,6.4352430232822e-05,15676.980754073,15676.980754073,3.21058047758038,0.0309234810090607,51197682848781.4,3.21058047758082,0.0309234810090692,51197682848795.5,14.078125,0.000759546552118182,0.00247799662079071,7.0957830061123e-06,0.0106929913040388,0.00291627035564694,0.0348855461770692,0.00951423986647341,9.98953201329247e-05,2.72441782180704e-05,0.10778670331398,0.0293963736310854,1.18048804750478,0.321951285683123,0.000963372802579166,0.000262738037067045,7.67797820300628,0.176854047857519,292803952119085,7.67797820300733,0.176854047857567,292803952119165,80.1875,0.0609061391479767,0.0166107652221755,0.198704354029655,0.0541920965535422,0.00056899309980263,0.000155179936309808,0.613941577588617,0.167438612069623,6.7239341396166,1.83380021989544,0.00548726883777612,0.00149652786484803
